id,funding_project_number,funding_project,project_id,funding_source,responsible_party_name,consultant_name,assessment_date,stream_crossing_id,assessment_id,external_crossing_reference,crew_members,utm_zone,utm_easting,utm_northing,location_confidence_ind,stream_name,road_name,road_km_mark,road_tenure,crossing_type_code,crossing_type_desc,crossing_subtype_code,crossing_subtype_desc,diameter_or_span,length_or_width,continuous_embeddedment_ind,average_depth_embededdment,resemble_channel_ind,backwatered_ind,percentage_backwatered,fill_depth,outlet_drop,outlet_pool_depth,inlet_drop_ind,culvert_slope,downstream_channel_width,stream_slope,beaver_activity_ind,fish_observed_ind,valley_fill_code,valley_fill_code_desc,habitat_value_code,habitat_value_desc,stream_width_ratio,stream_width_ratio_score,culvert_length_score,embed_score,outlet_drop_score,culvert_slope_score,final_score,barrier_result_code,barrier_result_description,crossing_fix_code,crossing_fix_desc,recommended_diameter_or_span,assessment_comment,ecocat_url,image_view_url,current_pscis_status,current_crossing_type_code,current_crossing_type_desc,current_crossing_subtype_code,current_crossing_subtype_desc,current_barrier_result_code,current_barrier_description,feature_code,objectid,se_anno_cad_data,ogc_fid,study_area,geom
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a60,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-05,62182,198204,FORD079,"SM, TS, JR",11,656391,5544771,Y,Dry Creek,Fording Highway,0,HWYS,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.8,20,Y,1,Y,N,NA,2,0,0,N,3,4.5,2,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,2.5,6,3,0,0,10,19,POTENTIAL,Potential barrier,RM,Remove / Deactivate Crossing,NA,Twin culverts with one functional at time of assessment. Culvert is embedded and passable to fish. 60% of second culvert is filled with substrate material with no water flowing through it.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198204,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018614,NA,11237,elk,"c(1797896.52194117, 620799.237079712)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7a5e,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-11-02,62184,62324,GALT001,KN,11,644765,5546625,Y,Red Creek,Red FSR,11,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,8.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge in good condition,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62324,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018616,NA,11239,elk,"c(1786127.86960477, 621146.017472184)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-797f,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62427,62567,GRAV014,JB/TF,11,662541,5524407,Y,Tributary to Grave Creek,Grave Creek FSR,91,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1,12,N,NA,N,N,NA,0.7,0,0,N,2,0.7,15,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,0.7,0,0,10,0,5,15,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,1,Likely not a barrier.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62567,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018839,NA,11475,elk,"c(1806612.76291985, 601393.877545771)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7979,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62433,62573,HARM006,JB/TF,11,658546,5520206,Y,Harmer Creek,Harmer FSR,NA,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,12.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge in good condition,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62573,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018845,NA,11392,elk,"c(1803189.63104856, 596714.526243729)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-798e,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62412,62552,GRAC016,BM-KN,11,656177,5539350,Y,Grace Creek Tributary,Grace Creek Road,98,FSR,OBS,Open Bottom Structure,WOODBOX,Wood Box Culvert,0.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,The road is washed out. Culvert has disappeared. Likely a old wood box.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62552,ASSESSED,OBS,Open Bottom Structure,WOODBOX,Wood Box Culvert,PASSABLE,Passable - No barrier,NA,25018824,NA,11459,elk,"c(1798380.50106592, 615395.035651735)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-798d,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62413,62553,GRAC004,BM-KN,11,653792,5541487,Y,Grace Creek Tributary,Line Road,97,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.75,24,N,NA,N,N,NA,5,0,0,Y,5,0.9,5,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.2,3,3,10,0,10,26,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.9,Good rearing habitat available. Culvert has a lot of fill and is not an impassable barrier.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62553,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018825,NA,11460,elk,"c(1795740.55064339, 617208.268363193)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7992,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62408,62548,GRAC201,BM-KN,11,654791,5542445,Y,Grace Creek,Line Road,99,CPR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1,15,Y,0.3,Y,Y,100,8,0,0,N,0.5,1,0,Y,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1,3,3,0,0,0,6,PASSABLE,Passable - No barrier,NA,NA,NA,Culvert connects two wetland in Grace Creek floodplain. Crossing is under the  railway. Culvert is functioning well. No action needed. Good rearing and overwintering habitat.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62548,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,PASSABLE,Passable - No barrier,NA,25018820,NA,11455,elk,"c(1796608.35812213, 618286.731581364)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7991,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62409,62549,GRAC200,BM-KN,11,654628,5542411,Y,Grace Creek Tributary,Line Road,99,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,9.4,N,NA,N,N,NA,1,0,0,Y,6,0.6,5,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1.5,6,0,10,0,10,26,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,0.6,Very poor habitat quality. Stream is channelized in ditch.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62549,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018821,NA,11456,elk,"c(1796451.05921713, 618232.077573558)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7990,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62410,62550,GRAC003,BM-KN,11,653976,5541971,Y,Grace Creek Tributary,Line Road,97,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,9.5,Y,0.2,Y,N,NA,1,0,0,N,10,0.4,10,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,1,3,0,5,0,10,18,POTENTIAL,Potential barrier,SS-CBS,Replace structure with streambed simulation CBS,0.6,Very poor habitat quality. Outlet is burried under road fill. Maintenance needed.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62550,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,POTENTIAL,Potential barrier,NA,25018822,NA,11457,elk,"c(1795860.89604752, 617711.945640341)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-798f,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62411,62551,GRAC002,BM-KN,11,653973,5542009,Y,Grace Creek Tributary,Line Road,97,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.4,25,N,NA,N,N,NA,5,0.25,0,N,20,0,20,N,N,DF,Deep Fill - No or little bedrock showing on stream,LOW,Low habitat value,0,0,3,10,5,10,28,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,The stream channel has moved. Culvert is no longer functionnal and should be removed.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62551,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018823,NA,11458,elk,"c(1795853.04123322, 617749.250727109)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-798c,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-11,62414,198200,GRAC010,"SM, TS, JR",11,655808,5540581,Y,Grace Creek,Grace Creek Road,98,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,7.4,N,NA,N,N,NA,0.5,0.27,0.19,N,4,3,5,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,2.5,6,0,10,5,10,31,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,"Culvert is damaged and flattened. Not recommended for replacement as no fish caught downstream. Based on elctrofishing results, this section of stream has been deemed non fish bearing.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198200,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018826,NA,11461,elk,"c(1797856.4170878, 616568.562230338)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-798b,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62415,62555,GRAC009,BM-KN,11,655197,5540721,Y,Grace Creek,Grace Creek Road,97,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1,12.5,N,NA,N,N,NA,1,0,0,N,7,1.5,9,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.5,6,0,10,0,10,26,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,Crossing is a old wooden structure that has collapsed. Road is deactivated. Rubble create a barrier. Habitat quality is moderate to high. Good candidate for restoration work.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62555,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018827,NA,11462,elk,"c(1797232.4319087, 616628.948083455)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-798a,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-05,62416,198201,GRAC015,"SM, TS, JR",11,653796,5539818,Y,Grace Creek,Line Rd,96,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,9.4,N,NA,N,N,NA,0.5,0.35,0.65,Y,2,3.2,2,N,Y,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,3.556,6,0,10,10,5,31,BARRIER,Barrier,OBS,Replace with new open bottom structure,4.84,Excellent habitat with abundant cover and deep pools present for rearing and overwintering. Abundant spawning gravel present. WCT captured with electrofishing downstream of culvert and WCT also observed upstream. Good candidate for replacement. Crossing 62418 (PSCIS ID) should be done concomitantly.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198201,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018828,NA,11463,elk,"c(1795958.83224673, 615553.418314163)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7989,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-04,62417,198202,GRAC011,"SM, TS, JR",11,654302,5540768,Y,Grace Creek,Grace Creek Road,96,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.1,2,N,NA,N,N,NA,1.5,0.94,0.2,N,9,2.7,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,2.455,6,0,10,10,10,36,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,"Moderate habitat with steeper gradients, abundant cover with some pools but not very deep. Limited to no spawning gravel. Culvert at railway, ~250m downstream of crossing is a barrier to fish passage. Electrofished a distance of 250m with no fish caught. Not recommended for replacement. Log jam 1.2m high  ~ 250m upstream of culvert.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198202,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018829,NA,11464,elk,"c(1796338.70965895, 616560.629403741)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7988,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-15,62418,62558,GRAC022,BM-KN,11,656177,5539092,Y,Grace Creek,Line Road,95,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.3,7.5,N,NA,N,Y,50,1,0,0.27,N,4,3.5,5,N,Y,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,2.692,6,0,10,0,10,26,BARRIER,Barrier,OBS,Replace with new open bottom structure,5,Culvert is a old steel pipe. Crossing seems passable because backwatered at 50%. Habitat quality is high with potential BT spawning occuring in the stream.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62558,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018830,NA,11465,elk,"c(1798413.63780053, 615139.151305363)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7987,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62419,62559,GRAV002,JB/TF,11,653616,5523414,Y,Grave Creek,Unknown,NA,NA,OBS,Open Bottom Structure,BRIDGE,Bridge,26.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge in good condition,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62559,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018831,NA,11466,elk,"c(1797886.9098233, 599261.930049415)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7986,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62420,62560,GRAV003,JB/TF,11,656445,5524175,Y,Tributary to Grave Creek,Harmer FSR,79,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,11.2,N,NA,N,N,NA,1.7,0.17,0.13,Y,6,1.5,6,N,Y,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,1.667,6,0,10,5,10,31,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,1.6,Pond above culvert. Reaering and overwintering habitat available.  Recommend RP Bio assessment.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62560,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018832,NA,11467,elk,"c(1800595.52321118, 600380.133407966)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7985,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-05,62421,198206,GRAV004,"SM, TS, JR",11,656631,5522266,Y,Grave Creek,Harmer FSR,80.7,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,2,11.8,N,NA,N,N,NA,0.5,0.7,1.1,N,4,7,4,N,N,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,3.5,6,0,10,10,10,36,BARRIER,Barrier,RM,Remove / Deactivate Crossing,NA,WCT and RB reported in Grave Creek. Good rearing habitat with some deep pools and some spawning habitat present. Log jam barrier with 1.8m drop less than 100m upstream from rd. Barrier temporary but may last quite a while due to the size of the material. Not recommended for remediation based on consultation with MoE Fisheries Biologist to prevent potential hybridization of WCT upstream of the barrier with RB reported in lower Grave Creek.,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198206,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018833,NA,11468,elk,"c(1801025.26876348, 598511.030423437)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7984,PD15TFE010_RA,East Kootenay Area,3520,LBIS,TIMBER SALES MANAGER KOOTENAY,MASSE ENVIRONMENTAL CONSULTANTS LTD.,2014-10-05,62422,198207,GRAV009,"SM, TS, JR",11,659277,5523718,Y,Grave Creek,Grave Creek FSR,86.7,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.8,11,N,NA,N,N,NA,0.9,0.4,0.75,Y,5,9.1,2,N,Y,DF,Deep Fill - No or little bedrock showing on stream,HIGH,High habitat value,5.056,6,0,10,10,10,36,BARRIER,Barrier,OBS,Replace with new open bottom structure,11.92,"Good candidate for replacement. Excellent habitat up and down stream of culvert, deep pools present for rearing and overwintering, spawning gravel present and abundant cover. WCT adults observed both u/s and d/s of crossing, and WCT fry d/s.",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3520]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198207,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018834,NA,11469,elk,"c(1803463.52777502, 600290.994043041)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7983,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62423,62563,GRAV010,JB/TF,11,660507,5524245,Y,Grave Creek,Grave Creek FSR,88,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,0.9,12,N,NA,N,N,NA,0.4,0.15,0.3,N,1,1.8,7,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,2,6,0,10,5,5,26,BARRIER,Barrier,OBS,Replace with new open bottom structure,4,Good potential for fish. Some rearing and spawning habitat available,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62563,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018835,NA,11470,elk,"c(1804615.93636706, 600971.706771154)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7982,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62424,62564,GRAV011,JB/TF,11,661365,5524453,Y,Grave Creek,Grave Creek FSR,NA,FSR,OBS,Open Bottom Structure,BRIDGE,Bridge,12.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PASSABLE,Passable - No barrier,NA,NA,NA,Bridge in good condition,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62564,ASSESSED,OBS,Open Bottom Structure,BRIDGE,Bridge,PASSABLE,Passable - No barrier,NA,25018836,NA,11471,elk,"c(1805440.30976648, 601288.278115691)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7981,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62425,62565,GRAV012,JB/TF,11,661494,5524429,Y,Grave Creek,Grave Creek FSR,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,11.9,N,NA,N,N,NA,1,0.4,0.2,N,8,2,12,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,1.667,6,0,10,10,10,36,BARRIER,Barrier,SS-CBS,Replace structure with streambed simulation CBS,2,Good potential for fish. Some rearing and spawning habitat available,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62565,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018837,NA,11473,elk,"c(1805571.35696961, 601281.065722414)"
WHSE_FISH.PSCIS_ASSESSMENT_SVW.fid--59fa3e92_176925ed2e0_-7980,PD13TFE006,Fish Passage Assessments in the Rocky Mountain Forest District,841,LBIS,TIMBER SALES MANAGER KOOTENAY,VAST RESOURCE SOLUTIONS INC.,2012-10-11,62426,62566,GRAV013,JB/TF,11,661605,5524478,Y,Grave Creek,Grave Creek FSR,NA,FSR,CBS,Closed Bottom Structure,ROUND,Round Culvert,1.2,12,N,NA,N,N,NA,0.7,0.52,0.3,N,6,2.5,8,N,N,DF,Deep Fill - No or little bedrock showing on stream,MEDIUM,Medium habitat value,2.083,6,0,10,10,10,36,BARRIER,Barrier,OBS,Replace with new open bottom structure,5,Good potential for fish. Some rearing and spawning habitat available,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS841]&searchKeyType=searchAll&sortColumn=title,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=62566,ASSESSED,CBS,Closed Bottom Structure,ROUND,Round Culvert,BARRIER,Barrier,NA,25018838,NA,11474,elk,"c(1805675.16769505, 601343.92724554)"
