fish_observation_point_id,gradient,stream_order,upstream_area_ha,channel_width,species_code,elevation
171060,0.0394,1,NA,NA,DV,863
212346,0.0283,3,1461.5378,3,DV,875
192485,0,8,883236.6608,27.96,ST,480
231202,0.0104,4,7780.3595,8.76,DV,785
212363,0.082,3,166.8624,1.7,DV,1425
276453,0.1027,3,257.9668,4.8,DV,1415
282352,0,8,879794.1782,27.94,RB,491
212398,0.0663,3,718.9515,3,RB,804
231184,0.0231,7,119188.1465,18.42,DV,503
231184,0.0265,7,119188.1465,18.42,DV,503
231187,0.0231,7,119188.1465,18.42,RB,503
231187,0.0265,7,119188.1465,18.42,RB,503
418870,0.0231,7,119188.1465,18.42,ST,503
418870,0.0265,7,119188.1465,18.42,ST,503
418874,0.0231,7,119188.1465,18.42,ST,503
418874,0.0265,7,119188.1465,18.42,ST,503
419720,0.0231,7,119188.1465,18.42,ST,503
419720,0.0265,7,119188.1465,18.42,ST,503
420590,0.0231,7,119188.1465,18.42,ST,503
420590,0.0265,7,119188.1465,18.42,ST,503
423423,0.0231,7,119188.1465,18.42,ST,503
423423,0.0265,7,119188.1465,18.42,ST,503
423424,0.0231,7,119188.1465,18.42,ST,503
423424,0.0265,7,119188.1465,18.42,ST,503
423425,0.0231,7,119188.1465,18.42,ST,503
423425,0.0265,7,119188.1465,18.42,ST,503
425381,0.0231,7,119188.1465,18.42,ST,503
425381,0.0265,7,119188.1465,18.42,ST,503
425383,0.0231,7,119188.1465,18.42,ST,503
425383,0.0265,7,119188.1465,18.42,ST,503
425384,0.0231,7,119188.1465,18.42,ST,503
425384,0.0265,7,119188.1465,18.42,ST,503
368,0,3,2301.0243,NA,RB,521
368,0,3,2301.0243,NA,RB,521
330621,0,3,2301.0243,NA,RB,521
330621,0,3,2301.0243,NA,RB,521
335682,0,3,2301.0243,NA,RB,521
335682,0,3,2301.0243,NA,RB,521
336582,0,3,2301.0243,NA,RB,521
336582,0,3,2301.0243,NA,RB,521
336982,0,3,2301.0243,NA,RB,521
336982,0,3,2301.0243,NA,RB,521
339389,0,3,2301.0243,NA,RB,521
339389,0,3,2301.0243,NA,RB,521
339975,0,3,2301.0243,NA,RB,521
339975,0,3,2301.0243,NA,RB,521
340608,0,3,2301.0243,NA,RB,521
340608,0,3,2301.0243,NA,RB,521
342766,0,3,2301.0243,NA,RB,521
342766,0,3,2301.0243,NA,RB,521
345276,0,3,2301.0243,NA,RB,521
345276,0,3,2301.0243,NA,RB,521
348832,0,3,2301.0243,NA,RB,521
348832,0,3,2301.0243,NA,RB,521
350164,0,3,2301.0243,NA,RB,521
350164,0,3,2301.0243,NA,RB,521
369185,0,3,2301.0243,NA,RB,521
369185,0,3,2301.0243,NA,RB,521
377414,0,3,2301.0243,NA,RB,521
377414,0,3,2301.0243,NA,RB,521
397918,0,3,2301.0243,NA,RB,521
397918,0,3,2301.0243,NA,RB,521
397987,0,3,2301.0243,NA,RB,521
397987,0,3,2301.0243,NA,RB,521
398006,0,3,2301.0243,NA,RB,521
398006,0,3,2301.0243,NA,RB,521
398233,0,3,2301.0243,NA,RB,521
398233,0,3,2301.0243,NA,RB,521
398244,0,3,2301.0243,NA,CO,521
398244,0,3,2301.0243,NA,CO,521
398305,0,3,2301.0243,NA,RB,521
398305,0,3,2301.0243,NA,RB,521
398338,0,3,2301.0243,NA,RB,521
398338,0,3,2301.0243,NA,RB,521
276452,0.0345,4,1994.9454,7.01,DV,1056
192494,0.0048,8,758635.7901,27.32,ST,505
192494,0,8,758635.7901,27.32,ST,505
276461,0.0981,3,334.0936,11.5,DV,1080
30100,0.0151,2,335.2911,NA,BT,1089
277762,0,3,3498.7875,4.1,ST,521
260393,0,3,3498.7875,4.1,CT,506
260395,0,3,3498.7875,4.1,RB,506
282363,0.0025,8,754936.8132,27.3,CO,506
282363,0,8,754936.8132,27.3,CO,506
212396,0.07,3,1590.9526,2.3,RB,509
212396,0.0275,3,1590.9526,2.3,RB,509
277788,0.0425,3,1590.9526,2.3,RB,519
277789,0,3,1590.9526,2.3,RB,601
282368,0,8,752465.9499,27.28,CH,508
282368,0,8,752465.9499,27.28,CH,508
282371,0,8,752465.9499,27.28,CO,508
282371,0,8,752465.9499,27.28,CO,508
282375,0,8,752465.9499,27.28,RB,508
282375,0,8,752465.9499,27.28,RB,508
105796,0.0818,4,548.0604,2.65,DV,836
231401,0.0483,4,4140.626,3.67,ST,517
231401,0.0107,4,4140.626,3.67,ST,517
213517,0.0508,4,993.0117,4.02,DV,709
212412,0.0342,2,925.0146,3.7,CT,636
231191,0.0178,6,18569.5055,14.3,PK,563
351,0,1,NA,NA,RB,583
5054,0,1,NA,NA,CT,583
317459,0,1,NA,NA,RB,583
330010,0,1,NA,NA,RB,583
332258,0,1,NA,NA,CT,583
340287,0,1,NA,NA,CT,583
344760,0,1,NA,NA,RB,583
358586,0,1,NA,NA,RB,583
363569,0,1,NA,NA,CT,583
371174,0,1,NA,NA,CT,583
375681,0,1,NA,NA,RB,583
376179,0,1,NA,NA,RB,583
376458,0,1,NA,NA,CT,583
234838,0,3,1852.4118,NA,CT,529
30129,0.1067,2,429.4994,1.53,RB,652
277721,0.0368,4,1154.9973,4.05,CT,618
282377,0.0035,8,746408.7559,NA,RB,514
282377,0.0049,8,746408.7559,NA,RB,514
30153,0.0624,4,769.4854,6,DV,884
30124,0.0842,3,567.761,3.63,DV,895
231197,0.0247,5,6059.3522,8.33,ST,599
231197,0.0238,5,6059.3522,8.33,ST,599
234617,0.0024,8,746408.7559,NA,PK,516
277888,0.0703,3,685.1809,3.59,DV,867
213590,0.0768,1,NA,NA,RB,625
212402,0.0424,3,1488.6874,5.1,CT,538
212403,0.0424,3,1488.6874,5.1,RB,538
276500,0.0277,4,2728.2915,2.7,RB,658
301401,0.0231,5,5368.3813,8.33,DV,736
146262,0.0507,3,1168.6161,3.28,RB,586
231133,0,4,4042.0256,4.19,CT,520
212380,0.0317,2,215.735,3.3,DV,736
88291,0.0077,2,151.124,1,RB,1010
231138,0,8,738826.5124,27.19,RB,520
277840,0.0602,3,728.3523,2.94,DV,702
69280,0.0212,5,10784.0639,9.56,DV,678
301415,0.0747,4,1295.5751,4.25,DV,739
277890,0.0458,2,127.8527,0.8,CT,1058
212372,0.0167,7,74611.7159,16.97,CO,686
212372,0.005,7,74611.7159,16.97,CO,686
213591,0.0191,3,1003.4786,NA,DV,721
301862,0.0787,3,1003.4786,9.6,CO,759
301862,0.0529,3,1003.4786,9.6,CO,759
231206,0.0218,5,3917.0447,23.25,DV,719
276581,0.0244,5,3917.0447,23.25,DV,739
276529,0.0866,3,436.2394,1.49,CO,695
232914,0.0112,6,22716.4459,12.82,CT,688
276532,0.0506,4,1320.4826,3.9,RB,696
231179,4e-4,6,48080.5004,15.51,CO,695
231179,0,6,48080.5004,15.51,CO,695
277879,0.0808,2,247.4184,1.7,RB,634
232913,0.0131,6,22716.4459,12.82,CO,693
232913,0.0036,6,22716.4459,12.82,CO,693
260388,0.0269,4,2573.5168,9.32,DV,712
260388,0,4,2573.5168,9.32,DV,712
277881,0.0267,4,6676.635,6.7,RB,587
277882,0.0267,4,6676.635,6.7,RB,633
192495,0.0019,8,733275.141,NA,ST,523
276568,0.0093,3,590.4891,3.81,CO,704
276568,0.0407,3,590.4891,3.81,CO,704
276569,0.0093,3,590.4891,3.81,DV,704
276569,0.0407,3,590.4891,3.81,DV,704
212378,0.06,3,590.4891,3.81,CO,721
212378,0.0407,3,590.4891,3.81,CO,721
277871,0.0468,2,230.098,1.75,CH,629
277875,0.0468,2,230.098,1.75,PK,629
277878,0.0468,2,230.098,1.75,ST,629
167912,0.0161,5,4521.6705,4.2,RB,530
167916,0.0161,5,4521.6705,4.2,CO,530
276289,0.0413,3,2745.0141,22.8,DV,854
38627,0.0495,3,964.0226,3.86,RB,1171
52582,0.5143,3,531.9162,2.62,RB,1014
285664,0.0711,3,389.235,1.85,RB,821
285665,0.0711,3,389.235,1.85,RB,889
38595,0.0922,2,359.2622,2.92,RB,970
187348,0.0238,3,1457.9341,4.66,RB,842
285662,0.0419,5,3892.4322,5.6,RB,839
318614,0,2,247.7774,NA,RB,1291
326449,0,2,247.7774,NA,RB,1291
352641,0,2,247.7774,NA,RB,1291
38592,0.0106,5,15716.8384,9.26,RB,967
35556,0.0043,5,31352.8885,11.15,RB,883
35556,0.042,5,31352.8885,11.15,RB,883
187340,0.0207,3,1734.9272,3.24,RB,857
187341,0.0436,2,387.1169,2.19,RB,873
6446,0,4,10430.1828,NA,RB,915
233455,0,4,10430.1828,NA,RB,915
187345,0.0326,3,1158.6598,2.71,RB,881
187346,0.0148,3,1158.6598,2.71,RB,901
70097,0.0234,3,5560.24,5.95,RB,929
171177,0.0234,3,5560.24,5.95,RB,929
203944,0.0234,3,5560.24,5.95,RB,929
94936,0.0067,3,5560.24,5.95,RB,931
38639,0.0826,2,292.678,1.72,RB,1076
285598,0.0403,2,518.0999,1.7,RB,876
94935,0.1521,1,NA,NA,RB,997
38580,0.0964,2,127.2105,1.45,RB,984
38636,0.0419,2,792.4335,4.76,RB,1003
288113,0.0347,4,2803.6486,5.57,DV,300
288305,0.0074,4,2803.6486,5.57,CO,301
288305,0.0347,4,2803.6486,5.57,CO,301
277513,0.1872,2,193.0681,3.67,DV,554
282804,0.0255,1,NA,NA,CT,362
288310,0.007,4,2620.2231,5.5,CO,303
288310,0.0036,4,2620.2231,5.5,CO,303
200383,7e-4,1,NA,NA,CO,295
200383,0.0039,1,NA,NA,CO,295
277467,0.0213,2,136.0848,2.19,DV,834
302140,0,1,NA,NA,RB,441
234637,0.0081,3,1878.9755,NA,DV,308
234887,0.0055,6,71047.5491,15.46,PK,541
234887,0.0091,6,71047.5491,15.46,PK,541
302134,0.0407,3,1878.9755,5.1,PK,330
277465,0.0179,3,2862.6489,7.08,DV,841
234653,0.0273,7,131085.5065,18.83,ST,284
316771,0.0273,7,131085.5065,18.83,ST,284
333142,0.0273,7,131085.5065,18.83,ST,284
334124,0.0273,7,131085.5065,18.83,ST,284
418864,0.0273,7,131085.5065,18.83,ST,284
421522,0.0273,7,131085.5065,18.83,ST,284
423413,0.0273,7,131085.5065,18.83,ST,284
425368,0.0273,7,131085.5065,18.83,ST,284
302149,0.0028,8,1195844.0103,29.41,ST,283
302149,0.0135,8,1195844.0103,29.41,ST,283
277278,0.021,3,579.3843,3.63,DV,889
212251,0.0078,3,579.3843,3.63,DV,891
288127,0.0116,5,7235.5129,9.32,CO,469
288127,0.013,5,7235.5129,9.32,CO,469
288129,0.0116,5,7235.5129,9.32,RB,469
288129,0.013,5,7235.5129,9.32,RB,469
288131,0.0116,5,7235.5129,9.32,CO,470
