aggregated_crossings_id,stream_crossing_id,dam_id,misc_barrier_anthropogenic_id,modelled_crossing_id,crossing_source,pscis_status,crossing_type_code,crossing_subtype_code,modelled_crossing_type_source,barrier_status,pscis_road_name,transport_line_structured_name_1,transport_line_type_description,transport_line_surface_description,ften_forest_file_id,ften_file_type_description,ften_client_number,ften_client_name,ften_life_cycle_status_code,rail_track_name,rail_owner_name,rail_operator_english_name,ogc_proponent,dam_name,dam_owner,wcrp_barrier_type,utm_zone,utm_easting,utm_northing,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_crossings,dnstr_barriers_anthropogenic,upstr_barriers_anthropogenic,stream_order,stream_magnitude,gradient,accessibility_model_salmon,accessibility_model_steelhead,accessibility_model_wct,observedspp_dnstr,observedspp_upstr,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,salmon_network_km,salmon_stream_km,salmon_lakereservoir_ha,salmon_wetland_ha,salmon_slopeclass03_waterbodies_km,salmon_slopeclass03_km,salmon_slopeclass05_km,salmon_slopeclass08_km,salmon_slopeclass15_km,salmon_slopeclass22_km,salmon_slopeclass30_km,salmon_belowupstrbarriers_network_km,salmon_belowupstrbarriers_stream_km,salmon_belowupstrbarriers_lakereservoir_ha,salmon_belowupstrbarriers_wetland_ha,salmon_belowupstrbarriers_slopeclass03_waterbodies_km,salmon_belowupstrbarriers_slopeclass03_km,salmon_belowupstrbarriers_slopeclass05_km,salmon_belowupstrbarriers_slopeclass08_km,salmon_belowupstrbarriers_slopeclass15_km,salmon_belowupstrbarriers_slopeclass22_km,salmon_belowupstrbarriers_slopeclass30_km,steelhead_network_km,steelhead_stream_km,steelhead_lakereservoir_ha,steelhead_wetland_ha,steelhead_slopeclass03_waterbodies_km,steelhead_slopeclass03_km,steelhead_slopeclass05_km,steelhead_slopeclass08_km,steelhead_slopeclass15_km,steelhead_slopeclass22_km,steelhead_slopeclass30_km,steelhead_belowupstrbarriers_network_km,steelhead_belowupstrbarriers_stream_km,steelhead_belowupstrbarriers_lakereservoir_ha,steelhead_belowupstrbarriers_wetland_ha,steelhead_belowupstrbarriers_slopeclass03_waterbodies_km,steelhead_belowupstrbarriers_slopeclass03_km,steelhead_belowupstrbarriers_slopeclass05_km,steelhead_belowupstrbarriers_slopeclass08_km,steelhead_belowupstrbarriers_slopeclass15_km,steelhead_belowupstrbarriers_slopeclass22_km,steelhead_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,dbm_mof_50k_grid,dnstr_barriers_anthropogenic_count,external_crossing_reference,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,structure,notes,reviewer,misc_point_id,geom,long,lat
197370,197370,NA,NA,14000807,PSCIS,ASSESSED,CBS,ROUND,NA,POTENTIAL,Morice West FSR,Morice River FSR,Road resource demographic,loose,4656,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,639980,6008557,139028900,360865562,488,400.431358.585806.260767,400.431358.585806.260767,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000249,1014001097,1014000284,1014001098,1014000717}",1,1,0,POTENTIALLY ACCESSIBLE - PSCIS BARRIER DOWNSTREAM,POTENTIALLY ACCESSIBLE - PSCIS BARRIER DOWNSTREAM,NA,NA,NA,NA,3.24,2.78,0,6.9,0.3,0.46,0.88,1.6,0,0,0,0.76,0.45,0,4.18,0.3,0.08,0,0.37,0,0,0,3.24,2.78,0,6.9,0.3,0.46,0.88,1.6,0,0,0,0.76,0.45,0,4.18,0.3,0.08,0,0.37,0,0,0,3.24,2.78,0,6.9,0.3,0.46,0.88,1.6,0,0,0,0.76,0.45,0,4.18,NA,0.08,0,0.37,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,Owen 1227,Tributary to Morice River,Morice West FSR,POTENTIAL,5.5,MEDIUM,TIMBER SALES MANAGER BABINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198230,Assessment comments indicate no channel here.,low,NA,NA,NA,NA,NA,airvine,47,"c(944445.078034296, 1022925.99099573)",944445.0780342957,1022925.9909957311
1014001029,NA,NA,NA,14001029,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,rough,R06460,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6005131,626239,139032526,360875927,1536.1641058405273,400.431358.585806.405041.009425,400.431358.585806.405041.009425,MORR,"{1024715943,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001508,1014001360,1014001638,1014001637,1014001639,1014000193,1014000192,1014001110,1014001776,1014001111,1014001109,1014000753,1014000756,1014001112,1014001170}",2,6,0.0308,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,{RB},"{CT,RB}",692.8488,12.89,10.01,18.28,24.97,2.41,3.36,1.93,2.12,2.3,0.21,0.17,2.64,0.92,14.81,9,1.27,0.8,0.12,0.06,0,0,0,10.48,7.6,18.28,24.97,2.41,3.36,1.64,2.12,0.52,0.04,0,2.65,0.93,14.81,9,1.27,0.8,0.12,0.06,0,0,0,10.62,7.74,18.28,24.97,2.41,3.36,1.64,2.12,0.59,0.11,0,2.65,0.93,14.81,9,NA,0.8,0.12,0.06,0.01,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.21,2.67,6.28,0.21,0.66,NA,0,0,NA,0,0,NA,0,0.12,0,0.12,0.21,0.21,2.67,0.66,2.67,0.66,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very close to Morice mainstem.,high,NA,NA,NA,NA,NA,airvine,81,"c(930605.407442347, 1020076.62824637)",930605.4074423468,1020076.6282463735
1014001118,NA,NA,NA,14001118,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6008594,617533,139027890,360793233,1693.5777549296993,400.431358.585806.494461.218483,400.431358.585806.494461.218483,MORR,"{1014000668,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0323,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.03,1.03,NA,NA,0,0,1.03,0,0,0,0,1.03,1.03,NA,NA,0,0,1.03,0,0,0,0,1.03,1.03,NA,NA,0,0,1.03,0,0,0,0,1.03,1.03,NA,NA,0,0,1.03,0,0,0,0,1.03,1.03,NA,NA,0,0,1.03,0,0,0,0,1.03,1.03,NA,NA,NA,0,1.03,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very small upstream watershed area.  Suspect tiny stream.,low,NA,NA,NA,NA,NA,airvine,70,"c(922076.591098133, 1023916.20178551)",922076.5910981329,1023916.2017855135
197378,197378,NA,NA,14001179,PSCIS,ASSESSED,CBS,ROUND,NA,BARRIER,R04075A 0,NA,Road unclassified,rough,R22583,Road Permit,00179163,YLP WOODLANDS GP LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,645085,5998822,139038393,360746095,1016,400.431358.585806.266600.641933,400.431358.585806.266600.641933,MORR,"{197369,197361,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,3,8,0.0135,POTENTIALLY ACCESSIBLE - PSCIS BARRIER DOWNSTREAM,POTENTIALLY ACCESSIBLE - PSCIS BARRIER DOWNSTREAM,NA,NA,"{DV,LNC,MW,RB}",792.4231,20.87,18.17,2.77,48.34,1.84,0.56,0.61,7.93,1.08,1.19,0.86,20.87,18.17,2.77,48.34,1.84,0.56,0.61,7.93,1.08,1.19,0.86,11.37,8.67,2.77,48.34,1.84,0.56,0.61,7.93,0.43,0,0,11.37,8.67,2.77,48.34,1.84,0.56,0.61,7.93,0.43,0,0,12.3,9.6,2.77,48.34,1.84,0.56,0.61,7.93,1.08,0.28,0,12.3,9.6,2.77,48.34,NA,0.56,0.61,7.93,1.08,0.28,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.1,0.1,NA,0.1,0.1,NA,0,0,NA,0,0,NA,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,093L.104,NA,Owen 4685,Unnamed,R04075A 0,BARRIER,3.1,MEDIUM,TIMBER SALES MANAGER BABINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198238,Large wetland complex upstream.,mod,NA,NA,NA,NA,NA,airvine,142,"c(949119.28713544, 1012954.96179361)",949119.2871354397,1012954.9617936129
197371,197371,NA,NA,14001005,PSCIS,ASSESSED,CBS,ROUND,NA,BARRIER,R03007 A,NA,Road unclassified,rough,R05231,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,639473,6007733,139031346,360716421,340,400.431358.585806.266600.017130,400.431358.585806.266600.017130,MORR,"{197361,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0804,POTENTIALLY ACCESSIBLE - PSCIS BARRIER DOWNSTREAM,POTENTIALLY ACCESSIBLE - PSCIS BARRIER DOWNSTREAM,NA,NA,NA,NA,1.17,1.17,NA,NA,0,0,0,0,0.44,0,0.32,1.17,1.17,NA,NA,0,0,0,0,0.44,0,0.32,0.37,0.37,NA,NA,0,0,0,0,0.37,0,0,0.37,0.37,NA,NA,0,0,0,0,0.37,0,0,0.44,0.44,NA,NA,0,0,0,0,0.44,0,0,0.44,0.44,NA,NA,NA,0,0,0,0.44,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,Owen 1707,Tributary to Owen Creek,R03007 A,BARRIER,1.3,MEDIUM,TIMBER SALES MANAGER BABINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198231,Very small amount of potential habitatt.,low,NA,NA,NA,NA,NA,airvine,166,"c(943904.371662722, 1022121.37010477)",943904.3716627222,1022121.3701047656
1014000692,NA,NA,NA,14000692,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Chisholm FSR,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6007956,625144,139028869,360882658,1172.5813953855054,400.431358.585806.397552,400.431358.585806.397552.070076,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001566,1014001041,1014001415,1014000320,1014001042,1014001560,1014001491,1014001561,1014001300,1014001045,1014001033,1014000329,1014000316,1014000328,1014000317,1014001037,1014000327,1014001032,1014001497,1014001040,1014001464,1014000598,1014001036,1014001352,1014000597,1014001046,1014001717,1014001439,1014001337,1014001750,1014000417,1014000414,1014000691,1014001035}",4,24,0.0281,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,{RB},2395.7355,41.41,35.45,0.74,125.28,5.43,10.05,12.2,9.21,4.52,0,0,19.75,15.8,0.51,108.02,3.62,8.07,4.2,2.52,1.35,0,0,35.92,30.55,0.74,122.27,4.84,9.71,10.17,8.65,2.55,0,0,19.36,15.41,0.51,108.03,3.62,8.07,4.2,2.51,0.98,0,0,40.19,34.23,0.74,125.28,5.43,10.05,12.2,8.65,3.85,0,0,19.72,15.77,0.51,108.02,NA,8.07,4.2,2.51,1.32,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1.6,6.175000000000001,55.12,1.6,6.18,NA,0,0,NA,0,0,NA,0,0,0,0,1.6,1.6,6.175000000000001,6.18,6.175000000000001,6.18,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OBS,NA,airvine,19,"c(929634.208498637, 1022953.74741473)",929634.2084986368,1022953.7474147268
1014001563,NA,NA,NA,14001563,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6009752,630001,139027368,360881968,4027.051512997912,400.431358.585806.366398,400.431358.585806.366398.319228,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001515,1014001605,1014001607,1014001361,1014001575,1014001512,1014001604,1014001472,1014000687,1014001343,1014000916,1014000696}",2,5,0.0283,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,{CT},"{CCT,CT,LKC}",1324.5338,17,13.47,17.63,102.17,3.53,5.09,0.34,1.7,3.62,2.11,0.05,2.58,2.14,0,6.91,0.44,1.99,0.14,0,0,0,0,10.19,7.05,17.63,100.06,3.14,5.09,0.34,0.67,0.95,0,0,2.58,2.13,0,6.91,0.44,1.99,0.14,0,0,0,0,10.44,7.3,17.63,100.06,3.14,5.09,0.34,0.67,1.08,0.12,0,2.58,2.14,0,6.91,NA,1.99,0.14,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1.1,3.61,43.5,1.1,1.1,NA,0,0,NA,0,0,NA,0,0,0,0,1.1,1.1,3.61,1.1,3.61,1.1,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lots of low gradient and lake upsteam.,high,NA,NA,NA,NA,NA,airvine,72,"c(934551.043073269, 1024546.94044086)",934551.0430732688,1024546.9404408617
1014000009,NA,NA,NA,14000009,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice Telkwa FSR,Road resource demographic,loose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6028170,646923,139007901,360884622,109.28840893983637,400.431358.585806.028917,400.431358.585806.028917,MORR,"{1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000010,1014000244,1014000227,1024740000,1014000229,1014000226,1014000230,1014000238,1014000001,1014000002,1014000003,1100001867,1014000051,1014000235,1100001268,1014000000,1024739999,1014001090,1014001114,1014001115,1014001425,1014000778,1014000214,1014001796,1014000774,1014000228,1014000237,1014000236,1014000011,1014000004,1014001255,1014001256,1014000288,1014000294,1014000813}",4,33,0.0029,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,{RB},4022.7923,65.07,60.89,35.54,32.41,3.95,15.37,12.22,22.37,9.09,0.97,0.43,4.05,2.95,0,13.82,1.09,2.8,0.16,0,0,0,0,47.01,43.35,35.4,28.48,3.44,14.32,9.38,15,4.64,0,0,4.04,2.96,0,13.82,1.09,2.8,0.15,0,-0.01,0,0,63.05,58.88,35.54,32.41,3.95,15.35,12.22,22.02,9.04,0.25,0,4.04,2.95,0,13.82,NA,2.79,0.16,0,-0.01,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2.205,14.43,0,1.4,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,2.205,1.4,2.205,1.4,093L.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,In Houston with rail upstream.  Maybe very modified.,mod,NA,NA,NA,NA,NA,airvine,24,"c(952195.808595531, 1042282.37495457)",952195.8085955306,1042282.3749545681
1014000546,NA,NA,NA,14000546,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6010129,614945,139026506,360839825,5492.808826531812,400.431358.585806.494461,400.431358.585806.494461.373723,MORR,"{1014000668,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001677,1014001262,1014001465}",3,7,0.043,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,"{CAS,CCT,CO,CT,DV,LNC,LSU,PCC,PL,RB,RSC,SU,WSU}","{CT,DV}",967.6115,19.8,18.6,2.19,4.96,0.94,0.03,6.15,4.29,6.62,1.43,0.06,11.72,11.22,0.12,3.08,0.32,0,5.56,3.09,2.35,0.21,0,10.94,10.77,0,0.71,0,0,5.56,3.09,2.29,0,0,10.42,10.25,0,0.71,0,0,5.56,3.09,1.77,0,0,14.72,13.97,2.02,1.28,0.59,0.03,6.06,4.29,3.57,0.19,0,10.7,10.54,0,0.71,NA,0,5.56,3.09,2.06,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,3.51,0,3.51,0,3.51,NA,0,3.51,NA,0,0,NA,0,0,NA,0,3.51,0,3.51,0,0,3.51,3.51,3.51,3.51,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OBS,NA,airvine,30,"c(919562.02824792, 1025564.02979)",919562.0282479197,1025564.0297900036
1014001175,NA,NA,NA,14001175,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,False Tagit Rd,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6010857,620580,139026049,360805189,431.9675751769307,400.431358.585806.457135.448337,400.431358.585806.457135.448337,MORR,"{1014000677,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001122,1014001121,1014001123,1014001493,1014001174,1014001120,1014001345}",3,9,0.0194,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,{CT},{CT},1108.0613,20.48,14.31,20.06,83.29,5.87,6.07,5.95,2.59,0,0,0,10.6,5.39,19.43,76.16,5.18,3.01,1.55,0.87,0,0,0,20.48,14.31,20.06,83.29,5.87,6.07,5.95,2.59,0,0,0,10.6,5.39,19.43,76.16,5.18,3.01,1.55,0.87,0,0,0,20.48,14.31,20.06,83.29,5.87,6.07,5.95,2.59,0,0,0,10.6,5.39,19.43,76.16,NA,3.01,1.55,0.87,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.18,0,0.18,0,2.97,28.13,0,2.97,NA,0,0,NA,0,0,NA,0,0.18,0,0.18,0,0,2.97,2.97,2.97,2.97,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OBS,NA,airvine,156,"c(925209.218730773, 1026054.84034184)",925209.2187307727,1026054.8403418364
1014000025,NA,NA,NA,14000025,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5998251,608022,139038844,360874723,204.24576335560198,400.431358.585806.637722.223589.096271,400.431358.585806.637722.223589.096271,MORR,"{1014000541,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000058,1014000059,1014000877}",1,1,0.0249,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.99,1.99,NA,NA,0,1.11,0.18,0.53,0.07,0.1,0,1.11,1.11,0,0,0,1.11,0,0,0,0,0,1.89,1.89,NA,NA,0,1.11,0.18,0.53,0.07,0,0,1.11,1.11,0,0,0,1.11,0,0,0,0,0,1.99,1.99,NA,NA,0,1.11,0.18,0.53,0.07,0.1,0,1.11,1.11,0,0,NA,1.11,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,Intermittent,low,NA,NA,NA,NA,NA,airvine,6,"c(912159.014148159, 1013955.31837424)",912159.0141481591,1013955.318374242
1014001044,NA,NA,NA,14001044,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R05231,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6014925,620351,139022488,360874779,3970.8500711193146,400.431358.585806.190109.494191,400.431358.585806.190109.494191.161353,MORR,"{1024715939,1024715927,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001038},2,6,0.0315,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,512.7625,10.32,7.85,2.55,27.05,2.23,0.52,2.66,3.37,1.39,0,0,2.12,1.03,2.55,10.05,1,0.3,0.76,0,0,0,0,10.32,7.85,2.55,27.05,2.23,0.52,2.66,3.37,1.39,0,0,2.12,1.03,2.55,10.05,1,0.3,0.76,0,0,0,0,10.32,7.85,2.55,27.05,2.23,0.52,2.66,3.37,1.39,0,0,2.12,1.03,2.55,10.05,NA,0.3,0.76,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low RB densities in Houson Tommy Creek (FISS),low,NA,NA,NA,NA,NA,airvine,10,"c(925153.185840047, 1030140.71754236)",925153.1858400468,1030140.7175423597
1014001157,NA,NA,NA,14001157,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,R05231,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6009902,637081,139028499,360440120,1479.19637098745,400.431358.585806.302369,400.431358.585806.302369,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000700,1014000671,1014000540,1014001369,1014000287}",2,2,0.0313,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,849.2986,7.01,6.3,0,13.04,0.57,0.44,2.99,1.48,0.48,0.87,0.18,2.66,2.65,0,0,0,0.05,1.67,0.94,0.01,0,0,5.35,4.78,0,11.84,0.57,0.44,2.85,1.48,0.01,0,0,2.66,2.66,0,0,0,0.05,1.67,0.94,0,0,0,5.93,5.36,0,11.84,0.57,0.44,2.85,1.48,0.48,0.12,0,2.66,2.65,0,0,NA,0.05,1.67,0.94,0.01,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.855,11.84,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0.855,0,0.855,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Intermittent,low,NA,NA,NA,NA,NA,airvine,15,"c(941612.793252812, 1024396.57683686)",941612.7932528118,1024396.5768368607
