channel_width_id,stream_sample_site_ids,stream_crossing_ids,wscode_ltree,localcode_ltree,watershed_group_code,stream_order,stream_magnitude,gradient,upstream_area_ha,upstream_lake_ha,upstream_reservoir_ha,upstream_wetland_ha,channel_width_measured,map
2096,,"{57838,57839}",400.431358.319200.259997.147067.090786.064237,400.431358.319200.259997.147067.090786.064237.150547,BULK,1,1,0.0399,0,0,0,0,0.95,564
2097,,{58046},400.431358.319200.259997.147067.090786.328911,400.431358.319200.259997.147067.090786.328911.268629,BULK,1,1,0.0674,0,0,0,0,0.93,655
2098,,{57859},400.431358.319200.259997.262414,400.431358.319200.259997.262414,BULK,1,1,0.039,0,0,0,0,0.3,564
2099,{47},{58139},400.431358.319200.259997.305607,400.431358.319200.259997.305607,BULK,2,10,0.012842857142857144,1319.4123,9.51,0,5.17,2,567
2100,,{57847},400.431358.319200.259997.305607,400.431358.319200.259997.305607.716848,BULK,1,1,0.1483,0,0,0,0,1.1,691
2101,,{58126},400.431358.319200.259997.305607.131552,400.431358.319200.259997.305607.131552,BULK,1,1,0.018066666666666665,0,0.34,0,1.43,1.32,640
2102,,{57843},400.431358.319200.259997.305607.393732,400.431358.319200.259997.305607.393732,BULK,1,1,0.1675,0,0,0,0,1.8,789
2103,,"{57844,58130}",400.431358.319200.259997.305607.478949,400.431358.319200.259997.305607.478949,BULK,1,1,0.1569,0,0,0,0,1.59,737
2104,,{58051},400.431358.319200.259997.305607.550750,400.431358.319200.259997.305607.550750,BULK,1,1,0.01632,0,7.93,0,3.52,1.4,625
2105,,{57845},400.431358.319200.259997.305607.670436,400.431358.319200.259997.305607.670436,BULK,1,1,0.2422,0,0,0,0,0.8,690
2106,,{57846},400.431358.319200.259997.305607.716848,400.431358.319200.259997.305607.716848,BULK,1,1,0.2243,0,0,0,0,1.4,737
2107,{8189},,400.431358.319200.259997.608573,400.431358.319200.259997.608573.254482,BULK,3,9,0.0785,246.7119,0.41,0,0,3.8,970
2108,{8191},,400.431358.319200.259997.746374,400.431358.319200.259997.746374,BULK,2,4,0.1298,120.3214,2.68,0,0,1.1,997
2109,{8190},,400.431358.319200.259997.797076,400.431358.319200.259997.797076,BULK,3,6,0.1003,256.0645,4.4,0,0,3.4,1040
2110,{8232},,400.431358.319200.392065,400.431358.319200.392065,BULK,2,2,0.016,20.2727,9.23,0,45.68,1.7,527
2111,,{57860},400.431358.319200.398563,400.431358.319200.398563.305830,BULK,2,3,0.0292,167.8417,0,0,4.23,0.5,539
2112,,{57863},400.431358.319200.398563,400.431358.319200.398563.572401,BULK,1,1,0.1152,0,0,0,0,0.6,546
2113,{8637},,400.431358.319200.447286,400.431358.319200.447286,BULK,3,5,0.00965,223.8209,0,0,21.99,1.3,551
2114,,"{57862,57864}",400.431358.319200.486781,400.431358.319200.486781.072987,BULK,1,1,0.0344,0,0,0,274.31,0.35,545
2115,,{57861},400.431358.319200.486781.072987,400.431358.319200.486781.072987,BULK,1,1,0.021199999999999997,0,0,0,274.31,0.5,544
2116,,{57873},400.431358.319200.515081,400.431358.319200.515081.012845,BULK,4,17,0.0242,1244.9224,0.53,0,276.08,5.4,542
2117,"{48,11686}","{57878,57878}",400.431358.319200.515081,400.431358.319200.515081.223528,BULK,3,10,0.0786,573.6091,0.53,0,0,2.35,611
2118,,{57851},400.431358.319200.515081,400.431358.319200.515081.425001,BULK,3,6,0.1279,388.8072,0.53,0,0,3.2,759
2119,{8192},,400.431358.319200.515081,400.431358.319200.515081.625236,BULK,2,3,0.05636666666666667,171.7747,0.53,0,0,0.9,845
2120,,{195435},400.431358.319200.515081,400.431358.319200.515081.851404,BULK,1,1,0.2099,0,0,0,0,1,935
2121,,"{57872,57870,57871}",400.431358.319200.515081.012845,400.431358.319200.515081.012845,BULK,2,2,0.02635,73.664,0,0,274.31,1.03,575
2122,,{57883},400.431358.319200.515081.186254,400.431358.319200.515081.186254,BULK,3,5,0.0713,404.3854,0,0,1.47,1.8,605
2123,,{57880},400.431358.319200.515081.186254,400.431358.319200.515081.186254.296906,BULK,3,4,0.0372,329.4254,0,0,1.47,0.65,629
2124,,{57855},400.431358.319200.515081.186254,400.431358.319200.515081.186254.342755,BULK,2,2,0.1173,41.5296,0,0,1.47,1.6,719
2125,,{57879},400.431358.319200.515081.186254.296906,400.431358.319200.515081.186254.296906,BULK,1,1,0.1479,0,0,0,0,1,703
2126,,{58050},400.431358.319200.515081.223528,400.431358.319200.515081.223528,BULK,2,2,0.08076666666666667,46.8915,0,0,0.3,0.97,635
2127,,{57848},400.431358.319200.515081.387813,400.431358.319200.515081.387813.427279,BULK,2,2,0.1987,14.0134,0,0,0,0.8,699
2128,,{57850},400.431358.319200.515081.387813.427279,400.431358.319200.515081.387813.427279,BULK,1,1,0.2262,0,0,0,0,0.6,708
2129,,{57852},400.431358.319200.515081.425001,400.431358.319200.515081.425001,BULK,1,1,0.1898,0,0,0,0,0.7,705
2130,,{57866},400.431358.319200.527742,400.431358.319200.527742.257901,BULK,1,1,0.03715,0,0,0,274.31,1.3,547
2131,,{57865},400.431358.319200.527742.257901,400.431358.319200.527742.257901,BULK,1,1,0.03895,0,0,0,274.31,0.8,543
2132,,{57876},400.431358.319200.552528,400.431358.319200.552528.137043,BULK,2,4,0.0244,310.5232,0,0,275.6,1.5,561
2133,,"{57856,57894,57898}",400.431358.319200.552528,400.431358.319200.552528.563612,BULK,1,1,0.061,0,0,0,0,1.17,643
2134,,"{57874,57884}",400.431358.319200.552528.137043,400.431358.319200.552528.137043.107487,BULK,2,3,0.0622,99.9139,0,0,0,1.25,581
2135,,{57888},400.431358.319200.552528.137043,400.431358.319200.552528.137043.612141,BULK,2,2,0.0615,51.8879,0,0,0,0.5,604
2136,,{57892},400.431358.319200.552528.137043,400.431358.319200.552528.137043.739842,BULK,1,1,0.0434,0,0,0,0,1.1,646
2137,,"{57886,57875,57885}",400.431358.319200.552528.137043.107487,400.431358.319200.552528.137043.107487,BULK,1,1,0.064,0,0,0,0,1,563
2138,,{57887},400.431358.319200.552528.137043.612141,400.431358.319200.552528.137043.612141,BULK,1,1,0.0608,0,0,0,0,0.9,632
2139,,{57896},400.431358.319200.552528.137043.739842,400.431358.319200.552528.137043.739842,BULK,1,1,0.0592,0,0,0,0,0.6,639
2140,{8233},,400.431358.319200.555661,400.431358.319200.555661.260788,BULK,3,5,0.00485,653.7651,4.15,0,23.22,10,537
2141,,{195938},400.431358.319200.555661.260788,400.431358.319200.555661.260788.103735,BULK,1,1,0.0218,0,2.71,0,4.33,0.97,546
2142,,{195936},400.431358.319200.555661.391586,400.431358.319200.555661.391586,BULK,1,1,0.02705,0,0.44,0,0,0.57,543
2143,{8228},,400.431358.319200.625952,400.431358.319200.625952.145734,BULK,3,10,0.0283,1461.5378,5.19,0,21.69,3,590
2144,"{8224,41978}",,400.431358.319200.625952,400.431358.319200.625952.366856,BULK,3,8,0.0022555555555555554,1073.3106,5.19,0,21.69,2.5,629
2145,"{8059,8059}","{195498,195491}",400.431358.319200.625952,400.431358.319200.625952.677548,BULK,2,2,0.0345,106.322,4.75,0,1.02,1.3,720
2146,,"{195495,195496}",400.431358.319200.625952.145734,400.431358.319200.625952.145734,BULK,1,1,0.028700000000000003,0,0,0,10.04,0.48,586
2147,,{195504},400.431358.319200.625952.366856,400.431358.319200.625952.366856,BULK,1,1,0.08125,0,0,0,1.38,1.37,697
2148,,{195499},400.431358.319200.625952.455590,400.431358.319200.625952.455590.059524,BULK,1,1,0.0612,0,0,0,0,0.72,686
2149,,{195503},400.431358.319200.625952.455590.059524,400.431358.319200.625952.455590.059524,BULK,1,1,0.0514,0,0,0,0,0.83,636
2150,,{195501},400.431358.319200.625952.504921,400.431358.319200.625952.504921,BULK,1,1,0.0289,0,0,0,10.93,0.78,674
2151,,{195500},400.431358.319200.625952.542430,400.431358.319200.625952.542430,BULK,1,1,0.045,0,0,0,10.93,0.68,650
2152,,{195497},400.431358.319200.625952.553626,400.431358.319200.625952.553626,BULK,1,1,0.01747272727272727,0,0.32,0,13.93,0.9,606
2153,"{8060,8058}","{195494,195494}",400.431358.319200.625952.677548,400.431358.319200.625952.677548,BULK,1,1,0.0761,0,0,0,0,1.35,742
2154,,"{195250,195485}",400.431358.319200.716662,400.431358.319200.716662,BULK,1,1,0.0372,0,0,0,0.58,0.58,635
2155,{10172},,400.431358.319200.735451,400.431358.319200.735451,BULK,3,6,0.0898,293.387,1.1,0,0.36,2.5,696
2156,{10164},,400.431358.319200.735451,400.431358.319200.735451.730226,BULK,1,1,0.03275,0,1.1,0,0,1,819
2157,"{10091,10167}",,400.431358.319200.742374,400.431358.319200.742374,BULK,3,34,0.0395,1797.1586,22.82,0,4.46,4.1,674
2158,{10168},,400.431358.319200.742374,400.431358.319200.742374.178866,BULK,3,27,0.0794,1510.2464,22.82,0,4.46,5,768
2159,{13410},,400.431358.319200.742374,400.431358.319200.742374.607052,BULK,3,15,0.009025,486.8328,21.64,0,3.07,3.5,898
2160,{13412},,400.431358.319200.742374.547689,400.431358.319200.742374.547689,BULK,2,2,0.1249,70.0859,0.86,0,0,2.4,888
2161,{13411},,400.431358.319200.742374.607052,400.431358.319200.742374.607052,BULK,2,5,0.0968,122.3365,0,0,0,2.3,894
2162,{13408},,400.431358.319200.742374.771655.147320,400.431358.319200.742374.771655.147320,BULK,2,3,0.1215,47.5385,0.05,0,1.38,2.1,912
2163,,"{123667,123668}",400.431358.319200.766900,400.431358.319200.766900,BULK,2,2,0.0442,94.8582,0,0,0,1.04,664
2164,,{123666},400.431358.319200.772764,400.431358.319200.772764,BULK,1,1,0.066975,0,0.57,0,0.45,1.91,731
2165,{13414},,400.431358.319200.795399,400.431358.319200.795399.322761,BULK,2,2,0.132,124.3991,0,0,1.22,1.3,715
2166,{10165},,400.431358.319200.803156,400.431358.319200.803156.761120,BULK,1,1,0.09675,0,0,0,1.89,0.6,860
2167,,{123664},400.431358.319200.807024,400.431358.319200.807024,BULK,1,1,0.1807,0,0,0,0,0.6,742
2168,,{123663},400.431358.319200.815972,400.431358.319200.815972,BULK,1,1,0.0502,0,0,0,0,1.47,696
2169,,{123662},400.431358.319200.823181,400.431358.319200.823181,BULK,1,1,0.0174,0,0.2,0,2.37,1.8,742
2170,{36},{58242},400.431358.338841,400.431358.338841.092217,BULK,4,47,0.005,5474.2369,134.43,0.26,19.45,7,523
2171,{37},,400.431358.338841,400.431358.338841.106484,BULK,4,39,0.0028,4200.909,134.05,0.26,17.3,2.5,516
2172,,{58235},400.431358.338841,400.431358.338841.174463,BULK,4,34,0.0017,3489.8241,134.05,0,17.07,4.97,529
2173,,{58271},400.431358.338841,400.431358.338841.270789,BULK,4,32,0.007,3215.1759,132.69,0,17.07,5.7,582
2174,{38},{58243},400.431358.338841,400.431358.338841.321949,BULK,3,22,0.00455,1728.7019,132.13,0,17.07,6,529
2175,,{58246},400.431358.338841,400.431358.338841.502225,BULK,3,14,0.00275,778.1213,132.02,0,4.56,2.3,541
2176,{10206},{58260},400.431358.338841,400.431358.338841.608664,BULK,3,8,0.0945,256.7707,0,0,0,5.2,610
2177,,"{58293,58292}",400.431358.338841.092217,400.431358.338841.092217,BULK,1,1,0.0266,0,0,0,0,1.1,510
2178,,"{58291,58272}",400.431358.338841.106484,400.431358.338841.106484.102764,BULK,2,5,0.0242,864.6192,0.07,0,2.15,3.65,527
2179,{8321},{58290},400.431358.338841.106484,400.431358.338841.106484.183870,BULK,2,4,0.025,744.1705,0.07,0,2.15,3.8,547
2180,,"{58238,58239}",400.431358.338841.174463,400.431358.338841.174463.248120,BULK,2,2,0.17205,189.6966,0,0,0,1.16,608
2181,,{58266},400.431358.338841.258381,400.431358.338841.258381,BULK,1,1,0.026,0,0.36,0,0,0.43,517
2182,,"{58268,58267}",400.431358.338841.270789,400.431358.338841.270789,BULK,1,1,0.016225,0,1.01,0,0,0.49,520
2183,"{40,40}","{58245,58287}",400.431358.338841.321949,400.431358.338841.321949,BULK,3,10,0.0152,1307.4741,0.56,0,0,4,541
2184,"{10208,10208}","{58263,58258}",400.431358.338841.321949,400.431358.338841.321949.133965,BULK,2,5,0.1548,681.1412,0,0,0,9.6,702
2185,,"{58261,58262,58213}",400.431358.338841.321949.133965,400.431358.338841.321949.133965,BULK,2,4,0.0645,219.0369,0,0,0,0.83,668
2186,,{58257},400.431358.338841.450732,400.431358.338841.450732,BULK,2,2,0.006466666666666667,83.0803,132.02,0,8.87,1.1,526
2187,,{58256},400.431358.338841.450732.775055,400.431358.338841.450732.775055,BULK,1,1,0.005966666666666666,0,0,0,2.34,0.5,526
2188,,{58234},400.431358.338841.460978,400.431358.338841.460978,BULK,1,1,0.0054,0,132.13,0,0,0.84,532
2189,,{58254},400.431358.338841.482800,400.431358.338841.482800,BULK,1,1,0,0,132.02,0,0,0.37,534
2190,{10204},,400.431358.338841.502225,400.431358.338841.502225,BULK,2,4,0.0046,282.6581,132.02,0,3.64,5,554
2191,{10205},{58253},400.431358.338841.502225,400.431358.338841.502225.276715,BULK,2,3,0.03075,187.814,0,0,3.64,7.4,565
2192,{8656},,400.431358.338841.502225,400.431358.338841.502225.815804,BULK,1,1,0.0783,0,0,0,0,3.3,634
2193,,{58252},400.431358.338841.502225.276715,400.431358.338841.502225.276715,BULK,1,1,0.0306,0,0,0,0,1,549
2194,{10203},{58247},400.431358.338841.608664,400.431358.338841.608664,BULK,2,6,0.0326,412.004,0,0,4.56,2.6,563
2195,{10202},,400.431358.338841.608664,400.431358.338841.608664.355433,BULK,2,4,0.0967,157.2984,0,0,0,1.7,660
2196,,{58250},400.431358.338841.608664.355433,400.431358.338841.608664.355433,BULK,1,1,0.1347,0,0,0,0,0.5,688
2197,,{123691},400.431358.343950,400.431358.343950,BULK,1,1,0.0019833333333333335,0,1.53,0,0,1.12,495
2198,,"{123673,123674,123671,123672,123678,123676,123675}",400.431358.348838,400.431358.348838,BULK,2,5,0.02665,735.0162,0,0,0,2.6,514
2199,,"{58162,123499}",400.431358.359172,400.431358.359172,BULK,3,12,0.0067666666666666665,2302.3515,101.01,0,49.98,1.75,490
2200,,"{123495,123496}",400.431358.359172,400.431358.359172.076806,BULK,3,11,0.00355,1954.8928,90.54,0,49.98,2.96,487
2201,"{8672,8672,8672,8672,8672,8672,8672}","{123501,123490,123489,123498,123491,123488,123492}",400.431358.359172,400.431358.359172.142317,BULK,3,10,0.0057,1384.5596,90.54,0,49.98,3.1,510
2202,,{123503},400.431358.359172,400.431358.359172.527902,BULK,2,7,0.0422,833.3223,3.29,0,29.5,2.38,519
2203,,{123505},400.431358.359172,400.431358.359172.579403,BULK,2,6,0.0814,548.6542,0.04,0,23.27,0.96,530
2204,{8693},{123506},400.431358.359172,400.431358.359172.628903,BULK,2,5,0.1119,463.7879,0.04,0,23.27,2.7,567
2205,{8326},,400.431358.359172,400.431358.359172.871938,BULK,1,1,0.011025,0,0.04,0,23.27,2.1,619
2206,,"{123493,123494}",400.431358.359172.076806,400.431358.359172.076806,BULK,1,1,0.0092,0,10.47,0,0,1.08,516
2207,,{123497},400.431358.359172.142317,400.431358.359172.142317,BULK,1,1,0.0041,0,0,0,0,4.85,488
2208,{8676},{123502},400.431358.359172.453958,400.431358.359172.453958,BULK,1,1,0.1379,0,0,0,0,1.1,570
2209,,"{123504,123508}",400.431358.359172.527902,400.431358.359172.527902,BULK,2,2,0.0397,102.5981,0,0,20.48,0.95,519
2210,{8694},{123547},400.431358.359172.579403,400.431358.359172.579403,BULK,1,1,0.027387500000000002,0,3.25,0,6.23,2,584
2211,,{123510},400.431358.359172.628903,400.431358.359172.628903,BULK,1,1,0.1385,0,0,0,0,0.42,544
2212,,{123548},400.431358.359172.745510,400.431358.359172.745510,BULK,1,1,0.1164,0,0,0,0,0.51,602
2213,,"{123761,123760}",400.431358.374101,400.431358.374101,BULK,3,10,0.009584615384615384,1469.7585,15.14,5.35,64.88,1.95,480
2214,{11499},,400.431358.374101,400.431358.374101.752604,BULK,1,1,0.013573333333333331,0,15.14,0,44.12,1,502
2215,{49504},{123486},400.431358.384842,400.431358.384842.081271,BULK,3,14,0.0304,2698.7642,0.54,0,6.81,5.18,494
2216,"{49621,49621,8671,8671}","{123485,123481,123485,123481}",400.431358.384842,400.431358.384842.106484,BULK,2,8,0.0312,1454.6339,0.54,0,2.79,3.48,496
2217,,{124174},400.431358.384842,400.431358.384842.180193,BULK,2,7,0.009975000000000001,1292.5221,0.54,0,2.79,2.52,492
2218,,"{124223,124172}",400.431358.384842,400.431358.384842.353565,BULK,2,4,0.0831,283.8915,0.06,0,0,2.36,504
2219,,{123487},400.431358.384842.081271,400.431358.384842.081271,BULK,1,1,0.0313,0,0,0,0,0.57,498
2220,{49614},,400.431358.384842.106484,400.431358.384842.106484,BULK,3,6,0.0736,1227.6228,0,0,4.02,4.2,494
2221,{8153},{123482},400.431358.384842.106484,400.431358.384842.106484.031923,BULK,2,3,0.097,533.6434,0,0,4.02,3.3,546
2222,,{123509},400.431358.384842.106484,400.431358.384842.106484.515084,BULK,1,1,0.0242,0,0,0,0.78,0.59,611
2223,,{123484},400.431358.384842.106484.009499,400.431358.384842.106484.009499,BULK,2,2,0.0604,174.3267,0,0,0,0.54,530
2224,,{123483},400.431358.384842.106484.031923,400.431358.384842.106484.031923,BULK,1,1,0.0351,0,0,0,0,1.36,505
2225,,{123747},400.431358.384842.106484.515084,400.431358.384842.106484.515084.387746,BULK,1,1,0.015733333333333332,0,0,0,3.24,1.56,622
2226,,{123746},400.431358.384842.106484.515084.387746,400.431358.384842.106484.515084.387746,BULK,1,1,0.0331,0,0,0,0,1.64,619
2227,,{123480},400.431358.384842.180193,400.431358.384842.180193,BULK,1,1,0.067,0,0,0,0,0.35,500
2228,,{124171},400.431358.384842.301194,400.431358.384842.301194,BULK,1,1,0.0954,0,0,0,0,1.96,521
2229,,{124173},400.431358.384842.353565,400.431358.384842.353565,BULK,1,1,0.1115,0,0,0,0,1.25,506
2230,{13355},,400.431358.415251,400.431358.415251.799689,BULK,5,191,0.0028,10080.3687,16.1,0,34.59,5,763
2231,{8610},,400.431358.415251,400.431358.415251.971007,BULK,4,16,0.0396,1078.696,2.81,0,13.17,1.4,1113
2232,{10352},{195951},400.431358.415251.042440,400.431358.415251.042440,BULK,1,1,0.0281,0,0,0,0,1.1,474
2233,,{124499},400.431358.415251.094375,400.431358.415251.094375,BULK,1,1,0.021842857142857143,0,1.91,0,1.48,1.45,507
2234,"{1700,10357}",,400.431358.415251.107412,400.431358.415251.107412,BULK,6,259,0.0078,18569.5055,17.51,0,80.44,14.3,482
2235,{1701},,400.431358.415251.107412,400.431358.415251.107412.051747,BULK,5,119,0.0221,6350.3811,6.2,0,20.11,8,483
2236,{10231},,400.431358.415251.107412,400.431358.415251.107412.592048,BULK,5,98,0.023,3916.7828,5.65,0,12.51,9.3,653
2237,{10238},,400.431358.415251.107412,400.431358.415251.107412.901824,BULK,3,9,0.0653,257.4311,0.59,0,0,5.9,1185
2238,{11845},,400.431358.415251.107412.051747,400.431358.415251.107412.051747.237638,BULK,5,132,0.021,10784.0639,11.31,0,60,17,534
2239,{10216},,400.431358.415251.107412.051747,400.431358.415251.107412.051747.776049,BULK,3,20,0.0384,1657.1142,0.7,0,54.05,6.7,726
2240,{63853},,400.431358.415251.107412.051747,400.431358.415251.107412.051747.846943,BULK,3,12,0.0141,907.7171,0.03,0,27.51,3.03,713
2241,{10219},,400.431358.415251.107412.051747,400.431358.415251.107412.051747.877881,BULK,1,1,0.018655555555555554,0,0,0,6.85,2.1,740
2242,{11846},{195558},400.431358.415251.107412.051747.187656,400.431358.415251.107412.051747.187656,BULK,1,1,0.0701,0,0,0,0,1,534
2243,{13419},{195559},400.431358.415251.107412.051747.237638,400.431358.415251.107412.051747.237638,BULK,3,6,0.0674,914.3884,0,0,0.33,4.8,537
2244,{8529},{195421},400.431358.415251.107412.051747.237638,400.431358.415251.107412.051747.237638.304906,BULK,3,4,0.0543,337.242,0,0,0.33,0.7,610
2245,{13322},{195566},400.431358.415251.107412.051747.237638,400.431358.415251.107412.051747.237638.709010,BULK,1,1,0.1145,0,0,0,0,1.5,759
2246,{11851},{195425},400.431358.415251.107412.051747.237638.096013,400.431358.415251.107412.051747.237638.096013,BULK,1,1,0.0602,0,0,0,0,1.1,574
2247,{13321},{195579},400.431358.415251.107412.051747.237638.657790,400.431358.415251.107412.051747.237638.657790.188154,BULK,1,1,0.06033333333333334,0,0,0,0.33,2.2,726
2248,"{8526,8526,8531,8531}","{195420,195578,195420,195578}",400.431358.415251.107412.051747.237638.709010,400.431358.415251.107412.051747.237638.709010,BULK,1,1,0.1125,0,0,0,0,2.3,719
2249,"{13317,63838,63839}","{195433,195433,195433}",400.431358.415251.107412.051747.480906,400.431358.415251.107412.051747.480906,BULK,2,2,0.1418,229.6688,0,0,0.66,2.66,647
2250,,{195428},400.431358.415251.107412.051747.480906,400.431358.415251.107412.051747.480906.482505,BULK,1,1,0.1892,0,0,0,0,0.58,712
2251,,{195429},400.431358.415251.107412.051747.480906.482505,400.431358.415251.107412.051747.480906.482505,BULK,1,1,0.03333333333333333,0,0,0,0.66,0.73,695
2252,{1702},,400.431358.415251.107412.051747.493786,400.431358.415251.107412.051747.493786.298223,BULK,4,76,0.0307,4428.0612,9.84,0,3.66,10,634
2253,{8555},,400.431358.415251.107412.051747.493786,400.431358.415251.107412.051747.493786.341355,BULK,3,26,0.0713,1203.194,0.68,0,0.96,0.9,728
2254,"{63856,63855}",,400.431358.415251.107412.051747.493786,400.431358.415251.107412.051747.493786.458921,BULK,3,24,0.1137,998.6394,0.6,0,0.96,7.33,783
2255,{13417},,400.431358.415251.107412.051747.493786,400.431358.415251.107412.051747.493786.546553,BULK,3,17,0.12,635.3746,0.6,0,0.96,5.1,877
2256,{13415},,400.431358.415251.107412.051747.493786,400.431358.415251.107412.051747.493786.767779,BULK,3,12,0.1442,365.8168,0.34,0,0.96,3,1262
2257,,{195573},400.431358.415251.107412.051747.493786.113045,400.431358.415251.107412.051747.493786.113045,BULK,1,1,0.1551,0,0,0,0,0.57,628
2258,,"{195570,195571,195574,195572}",400.431358.415251.107412.051747.493786.241975,400.431358.415251.107412.051747.493786.241975,BULK,1,1,0.0792,0,0,0,0,1.11,662
2259,,{195577},400.431358.415251.107412.051747.493786.298223,400.431358.415251.107412.051747.493786.298223,BULK,2,2,0.1172,132.4714,0,0,0,1.4,647
2260,,{195568},400.431358.415251.107412.051747.493786.298223,400.431358.415251.107412.051747.493786.298223.340194,BULK,1,1,0.1346,0,0,0,0,1.1,718
2261,,{195567},400.431358.415251.107412.051747.493786.298223.340194,400.431358.415251.107412.051747.493786.298223.340194,BULK,1,1,0.1616,0,0,0,0,1.23,722
2262,{8554},,400.431358.415251.107412.051747.493786.341355,400.431358.415251.107412.051747.493786.341355.080720,BULK,3,47,0.0379,2628.4883,9.16,0,2.7,2.5,689
2263,{13511},,400.431358.415251.107412.051747.493786.341355,400.431358.415251.107412.051747.493786.341355.433305,BULK,3,21,0.0597,816.6905,0,0,2.5,6.5,987
2264,{13484},,400.431358.415251.107412.051747.493786.341355.188740,400.431358.415251.107412.051747.493786.341355.188740.522505,BULK,2,9,0.0907,695.1421,2.18,0,0,11.5,1214
