channel_width_id,stream_sample_site_ids,stream_crossing_ids,wscode_ltree,localcode_ltree,watershed_group_code,stream_order,stream_magnitude,gradient,upstream_area_ha,upstream_lake_ha,upstream_reservoir_ha,upstream_wetland_ha,channel_width_measured,map,Exclude,Reason
2293,{13330},,400.431358.415251.310152,400.431358.415251.310152.447208,BULK,4,21,0.0624,769.4854,1.21,0,0.51,6,714,,
2230,{11878},{195552},400.431358.415251.166356,400.431358.415251.166356.174656,BULK,3,7,0.017714286,768.2527,0.57,0,0.63,2,540,,
2278,"{1705,1705,1705}","{123570,123577,123575}",400.431358.415251.212542.518106,400.431358.415251.212542.518106,BULK,3,9,0.0389,762.6439,3.19,0,1.53,3,658,,
2699,,{57800},400.431358.578967,400.431358.578967.214405,BULK,2,6,0.014475,753.1686,11.31,0,3.61,3.25,416,,
2611,"{11959,11960}","{123365,123365}",400.431358.497700,400.431358.497700.200767,BULK,2,4,0.032,750.4931,0,0,0,1.15,471,,
1931,{11932},,400.431358.273988.280780,400.431358.273988.280780.639586,BULK,3,10,0.0486,749.5264,0.37,0,181.48,4.5,886,,
2564,{10178},{124510},400.431358.478149.392435,400.431358.478149.392435.425594,BULK,3,6,0.007642857,747.0055,1.28,0,0.57,2.2,529,,
2123,,{58290},400.431358.338841.106484,400.431358.338841.106484.183870,BULK,2,4,0.025,744.1705,0.07,0,2.15,2.36,547,,
2040,,{57837},400.431358.319200.259997.147067.090786,400.431358.319200.259997.147067.090786.064237,BULK,3,6,0.0361,741.7342,0,0,0,3.6,563,,
2654,{31181},,400.431358.549072,400.431358.549072.817609,BULK,3,10,0.0679,740.332,5.95,0,0,5.68,1118,,
2142,,"{123671,123675,123674,123678,123676,123672,123673}",400.431358.348838,400.431358.348838,BULK,2,5,0.02665,735.0162,0,0,0,2.6,514,,
2505,"{11881,11881}","{124505,124502}",400.431358.456117,400.431358.456117,BULK,3,7,0.015616667,723.8416,2.29,0,22.94,3.2,474,,
2389,{10228},,400.431358.415251.466333,400.431358.415251.466333.707682,BULK,3,12,0.0712,722.1389,1.22,0,0.8,7.5,1309,,
2534,{13521},,400.431358.478149,400.431358.478149.502759,BULK,3,12,0.0518,719.8313,0,0,2.27,3.5,502,,
2477,{10166},,400.431358.427289,400.431358.427289.536354,BULK,3,4,0.0385,718.9515,40.38,0,18.27,3,521,,
2689,"{63180,63179}","{123345,123345}",400.431358.568193,400.431358.568193.126530,BULK,3,10,0.0223,713.3943,0,0,2.24,2.2,423,,
1700,,{124471},400.431358.103213,400.431358.103213.212536,BULK,2,4,0.019766667,708.0311,6.84,0,8.16,1.9,576,,
1711,"{43427,43426}",,400.431358.127339,400.431358.127339,BULK,3,6,0.006144444,706.8459,0.31,0,4.11,2,599,,
1967,{8183},,400.431358.273988.518653,400.431358.273988.518653.127737,BULK,3,12,0.0789,700.6812,2.36,0,0,4.4,889,,
2204,{13484},,400.431358.415251.107412.051747.493786.341355.188740,400.431358.415251.107412.051747.493786.341355.188740.522505,BULK,2,9,0.0907,695.1421,2.18,0,0,11.5,1214,,
2337,{8279},,400.431358.415251.382286.365846,400.431358.415251.382286.365846,BULK,3,21,0.1274,692.0468,0.54,0,4.88,6,713,,
1803,"{13282,10144,13282,10144,13282,10144,13282,10144}","{57959,57959,57945,57945,57946,57946,57960,57960}",400.431358.227849,400.431358.227849,BULK,3,6,0.031875,684.4121,0.28,0,26.67,4.25,579,,
2128,"{10208,10208}","{58258,58263}",400.431358.338841.321949,400.431358.338841.321949.133965,BULK,2,5,0.1548,681.1412,0,0,0,9.6,702,,
1813,{11709},{57979},400.431358.236625,400.431358.236625.668177,BULK,3,18,0.0289,678.759,0.12,0,12.02,2.2,580,,
1844,,{58210},400.431358.236625.524806,400.431358.236625.524806,BULK,3,7,0.0114,678.1392,0.36,0,0.34,1.53,573,,
2665,{31176},,400.431358.549915,400.431358.549915.561129,BULK,2,5,0.0547,677.7086,3.16,0,1.99,3.15,567,,
3187,"{73541,30034}",,400.431358.815756.430006.370829,400.431358.815756.430006.370829,BULK,3,12,0.1019,676.5988,0.62,0,37.81,3.57,632,,
2453,{63783},,400.431358.415251.638112,400.431358.415251.638112.242880,BULK,4,25,0.1761,674.0648,0.08,0,0,8.78,950,,
2571,,{195955},400.431358.478149.452758,400.431358.478149.452758.307116,BULK,2,5,0.0495,669.7742,0,0,0,3.1,512,,
1865,,{57978},400.431358.236625.668177,400.431358.236625.668177,BULK,3,5,0.0061,665.7657,12.35,0,44.83,3.5,574,,
2587,{10181},,400.431358.485911.155397,400.431358.485911.155397.200128,BULK,3,10,0.0809,665.0868,0,0,0,1.7,474,,
2085,{8233},,400.431358.319200.555661,400.431358.319200.555661.260788,BULK,3,5,0.00485,653.7651,4.15,0,23.22,10,537,,
1966,{13375},,400.431358.273988.506822,400.431358.273988.506822.159669,BULK,3,10,0.041166667,651.0415,0.26,0,13.38,4,798,,
1955,{8572},,400.431358.273988.317192,400.431358.273988.317192.163100,BULK,3,12,0.0766,647.637,0,0,0,1.3,736,,
1910,{11743},,400.431358.256889,400.431358.256889.311145,BULK,3,12,0.0982,646.8601,0,0,6.69,3.3,622,,
3105,"{73530,30026}",,400.431358.691053,400.431358.691053.770610,BULK,3,9,0.015566667,646.5063,0.65,0,44.44,2.53,555,,
2279,{13492},,400.431358.415251.212542.518106,400.431358.415251.212542.518106.218497,BULK,3,7,0.0851,646.1368,3.19,0,0.3,5.3,739,,
1676,{11089},,400.431358.079962.441999.847685,400.431358.079962.441999.847685.266444,BULK,3,11,0.1112,640.5686,5.63,0,16.1,4.7,921,,
1634,{11925},,400.431358.079962.441999.443832.525820,400.431358.079962.441999.443832.525820.301026,BULK,3,7,0.0701,640.3294,0.61,0,4.74,4.9,883,,
1913,"{4518,11826}","{123725,123725}",400.431358.263735,400.431358.263735,BULK,3,8,0.05655,635.571,0,0,4.54,3.65,554,,
2195,{13417},,400.431358.415251.107412.051747.493786,400.431358.415251.107412.051747.493786.546553,BULK,3,17,0.12,635.3746,0.6,0,0.96,5.1,877,,
2642,{31160},,400.431358.529247.118915,400.431358.529247.118915.108895,BULK,2,10,0.0671,630.9112,0.87,0,4.26,3,501,,
2454,{63782},,400.431358.415251.638112,400.431358.415251.638112.455878,BULK,4,24,0.1689,630.186,0.08,0,0,7.67,1078,,
2326,{8500},,400.431358.415251.366115,400.431358.415251.366115,BULK,2,4,0.0424,627.2174,0.76,0,6.48,0.9,570,,
3137,{46937},,400.431358.732614.587027.340545,400.431358.732614.587027.340545,BULK,3,15,0.0176,621.8543,0.41,0,8.82,1.15,678,,
2449,{8643},,400.431358.415251.593369,400.431358.415251.593369.756666,BULK,3,7,0.0701,621.2556,0,0,0,10,1313,,
3250,"{73574,73573}",,400.431358.963818,400.431358.963818.399187,BULK,3,8,0.030966667,615.6986,0.65,0,70.44,2.52,571,,
3218,{73566},,400.431358.918528.313709.493134,400.431358.918528.313709.493134,BULK,2,5,0.0907,615.201,0.49,0,11.79,2.93,627,,
1626,"{10118,11109}",,400.431358.079962.441999.443832.262058.111861,400.431358.079962.441999.443832.262058.111861.450896,BULK,3,6,0.0227,613.9775,0,0,25.6,1.7,766,,
1677,"{11083,11091,11090,11088}",,400.431358.079962.441999.873937,400.431358.079962.441999.873937,BULK,3,9,0.0342,612.5623,0.37,0,0.64,1.98,871,,
2338,{63813},,400.431358.415251.382286.365846,400.431358.415251.382286.365846.251978,BULK,3,19,0.1007,610.7288,0.54,0,4.88,4.83,814,,
1974,{1766},,400.431358.283136,400.431358.283136.066073,BULK,3,14,0.0611,609.7496,0.1,0,2.89,5,559,,
2615,{8159},,400.431358.504785,400.431358.504785,BULK,3,5,0.00165,608.8263,0,0,0,8.8,449,,
3135,{48366},,400.431358.732614.587027,400.431358.732614.587027.340545,BULK,3,10,0.0076,608.1808,52.97,0,17.76,1.8,676,,
1706,,{195235},400.431358.106238.553110,400.431358.106238.553110,BULK,3,7,0.1384,605.7836,0,0,0,2.67,654,,
2282,{63827},,400.431358.415251.243514,400.431358.415251.243514.071934,BULK,4,11,0.0727,604.4833,0,0,0.34,1.53,549,,
2458,{13324},,400.431358.415251.696669.539079,400.431358.415251.696669.539079,BULK,3,18,0.2162,597.9029,0.05,0,0.74,10.8,1266,,
2461,{8288},,400.431358.415251.700137.157278,400.431358.415251.700137.157278.227615,BULK,3,18,0.0224,587.8971,1.12,0,1.56,6.6,746,,
2252,{63835},,400.431358.415251.212542.162897,400.431358.415251.212542.162897,BULK,3,5,0.08065,583.2485,0,0,11.96,1.59,568,,
1729,{11967},,400.431358.160234,400.431358.160234.382163,BULK,2,4,0.0341,578.023,1.09,0,0.42,1.2,614,,
2327,{63860},,400.431358.415251.366115,400.431358.415251.366115.176496,BULK,2,3,0.0672,577.2192,0.76,0,6.48,3.28,574,,
1787,{49505},,400.431358.218821.401462,400.431358.218821.401462.279204,BULK,3,7,0.0971,576.4344,0,0,19.85,4.95,727,,
1663,"{11136,11135}",,400.431358.079962.441999.517711,400.431358.079962.441999.517711.087885,BULK,3,8,0.021,575.2651,1.63,0,4.49,0.95,663,,
2062,"{11686,48}","{57878,57878}",400.431358.319200.515081,400.431358.319200.515081.223528,BULK,3,10,0.0786,573.6091,0.53,0,0,2.35,611,,
1976,"{11542,4520}","{123720,123720}",400.431358.286485,400.431358.286485.020407,BULK,2,9,0.06755,569.513,1.62,0,7.69,2.85,551,,
2301,{63825},,400.431358.415251.310152.447208,400.431358.415251.310152.447208.010560,BULK,3,10,0.0842,567.761,0.68,0,2.33,3.63,663,,
3238,"{46167,69346}",,400.431358.918528.716476,400.431358.918528.716476.058563,BULK,2,6,0.01675,566.6811,0,0,79.5,3.37,529,,
2520,,{123427},400.431358.463313.367868,400.431358.463313.367868,BULK,3,5,0.01995,561.3537,181.02,0,0,0.97,474,,
1768,{8488},,400.431358.197707.727597,400.431358.197707.727597.282238,BULK,3,11,0.1089,559.9529,0,0,5.56,5.7,896,,
3043,{56136},,400.431358.623573.444096,400.431358.623573.444096.320608,BULK,2,4,0.12005,559.2532,0.11,0,24.47,3.33,646,,
2379,{63807},,400.431358.415251.449382,400.431358.415251.449382.204666,BULK,4,17,0.118,558.5849,3.28,0,8.49,2.75,658,,
2008,{8188},,400.431358.307489.720407,400.431358.307489.720407.364030,BULK,3,8,0.0352,558.333,2.35,0,0,5,1019,,
2683,"{31171,63161}",,400.431358.554646.208239,400.431358.554646.208239,BULK,3,9,0.012166667,554.7231,14.05,0,10.85,3.46,529,,
1641,{10874},,400.431358.079962.441999.443832.677294.095277.045073,400.431358.079962.441999.443832.677294.095277.045073.086543,BULK,3,10,0.03725,553.7005,1.23,0,11.39,3.5,875,,
1553,,{124438},400.431358.044717,400.431358.044717,BULK,3,8,0.0552,553.4251,0.08,0,0,1.8,583,,
2439,{8615},,400.431358.415251.557922.775129,400.431358.415251.557922.775129,BULK,3,10,0.0796,550.8998,0,0,0,3.5,1062,,
3106,{73531},,400.431358.691053,400.431358.691053.834666,BULK,3,7,0.0086,550.0057,0.65,0,40.38,2.17,561,,
2147,,{123505},400.431358.359172,400.431358.359172.579403,BULK,2,6,0.0814,548.6542,0.04,0,23.27,0.96,530,,
2635,,{124178},400.431358.520929,400.431358.520929.084118,BULK,3,6,0.011,548.3334,0,0,1.53,1.87,440,,
2543,{41953},,400.431358.478149.135879,400.431358.478149.135879.549833,BULK,4,18,0.0895,548.0604,1.23,0,3.86,2.65,603,,
3023,"{64616,65679}",,400.431358.623573.083900.213120,400.431358.623573.083900.213120,BULK,3,8,0.0791,547.42,0,0,0,1.84,532,,
1999,,{123713},400.431358.307489.221395,400.431358.307489.221395,BULK,2,4,0.01125,547.0146,0,0.12,0,1.24,536,,
2442,,{195515},400.431358.415251.583560.089804,400.431358.415251.583560.089804.040438,BULK,3,4,0.03835,546.1656,0,0,90.04,2.13,652,,
2545,,{123410},400.431358.478149.135879.175663,400.431358.478149.135879.175663,BULK,3,10,0.01995,545.0749,3.28,0,0,1.59,460,,
3079,,{197646},400.431358.623573.788386,400.431358.623573.788386.213438,BULK,2,3,0.025,543.1004,15.21,0,12.85,1.4,538,,
3209,{73559},,400.431358.918528.313709.286480,400.431358.918528.313709.286480,BULK,3,6,0.1065,541.4692,0,0,17.91,3,601,,
1597,{8539},,400.431358.079962.441999.336998,400.431358.079962.441999.336998.437215,BULK,3,9,0.038025,540.5182,1.86,0,2.94,1.8,783,,
2272,,{123559},400.431358.415251.212542.340915,400.431358.415251.212542.340915.279747,BULK,2,4,0.0062,539.5779,0,0,1.6,1.6,636,,
3045,"{56145,40885}",,400.431358.623573.582634,400.431358.623573.582634,BULK,2,5,0.0262,536.252,0,0,52.76,2.28,542,,
1750,{13486},,400.431358.184601,400.431358.184601.852582,BULK,3,9,0.0318,535.0457,0,0,6.09,0.7,971,,
2164,,{123482},400.431358.384842.106484,400.431358.384842.106484.031923,BULK,2,3,0.097,533.6434,0,0,4.02,1.85,546,,
2208,"{63843,63844}",,400.431358.415251.107412.051747.511549,400.431358.415251.107412.051747.511549,BULK,3,5,0.1137,533.4748,0,0,0,2.34,640,,
3239,{46938},,400.431358.918528.716476,400.431358.918528.716476.233189,BULK,2,5,0.0483,531.9354,0,0,0,0.72,534,,
3213,{73644},,400.431358.918528.313709.382228.012598,400.431358.918528.313709.382228.012598,BULK,3,12,0.05455,531.9162,1.54,0,18.34,2.62,616,,
2506,,{124506},400.431358.456117,400.431358.456117.245593,BULK,3,6,0.006,531.6149,2.16,0,22.94,1.47,487,,
1639,{8480},,400.431358.079962.441999.443832.677294,400.431358.079962.441999.443832.677294.633085,BULK,3,10,0.0484,531.266,0.85,0,0,9.7,1021,,
3071,{38313},,400.431358.623573.718570.532035.199790,400.431358.623573.718570.532035.199790.196418,BULK,3,10,0.0687,530.2434,0,0,20.74,4.07,688,,
2335,"{63811,63812,10243}",,400.431358.415251.382286.170012,400.431358.415251.382286.170012,BULK,3,8,0.1235,529.2795,0.1,0,16.22,3.25,642,,
1590,{13420},{6273},400.431358.079962.441999.239096,400.431358.079962.441999.239096.197398,BULK,2,5,0.019833333,527.0541,34.27,0,15.74,3,737,,
2659,{31164},,400.431358.549072.726729,400.431358.549072.726729.269899,BULK,4,20,0.05,526.1326,9.13,0,0,3.28,1072,,
3076,{70976},,400.431358.623573.718570.864752,400.431358.623573.718570.864752.048626,BULK,3,8,0.01762,519.697,0,0,61.54,1.61,655,,
3225,"{66499,66498}",,400.431358.918528.356561,400.431358.918528.356561,BULK,2,3,0.0049,519.5838,678.78,0,24.76,0.96,533,,
3247,{50175},,400.431358.918528.885674,400.431358.918528.885674,BULK,2,2,0.01075,518.0999,6.03,0,33.99,1.7,541,,
2224,{10234},,400.431358.415251.107412.617088,400.431358.415251.107412.617088.649977,BULK,3,19,0.025,517.9084,0.2,0,0,4.9,1145,,
3180,"{39248,30030}",,400.431358.815756,400.431358.815756.810920,BULK,3,10,0.02285,513.992,7.05,0,36.59,2,665,,
1907,,{123744},400.431358.240890,400.431358.240890,BULK,2,6,0.01025,510.3067,0.67,0,25.3,1.65,554,,
1551,{4535},{124440},400.431358.043762,400.431358.043762.041067,BULK,3,6,0.1319,509.4604,0.2,0,0,2,619,,
2309,{8596},,400.431358.415251.319399,400.431358.415251.319399.615409,BULK,3,14,0.0787,504.9614,2.37,0,3.46,7.4,909,,
2655,"{31183,31182}",,400.431358.549072.111382,400.431358.549072.111382,BULK,2,6,0.0934,504.8932,2.41,0,23.7,2.65,486,,
3056,"{70965,38304}",,400.431358.623573.718570.268941,400.431358.623573.718570.268941.080321,BULK,3,5,0.0319,503.5879,0.18,0,3.63,2.21,611,,
3216,{73565},,400.431358.918528.313709.473018,400.431358.918528.313709.473018,BULK,2,9,0.1589,493.9489,0,0,11.74,2.43,623,,
1777,,{58092},400.431358.218821.115796.448238,400.431358.218821.115796.448238.073243,BULK,3,4,0.0292,490.4305,0,0,62.48,0.7,603,,
2104,{13410},,400.431358.319200.742374,400.431358.319200.742374.607052,BULK,3,15,0.009025,486.8328,21.64,0,3.07,3.5,898,,
1995,{11548},{58370},400.431358.307489.181968,400.431358.307489.181968.042049,BULK,2,2,0.0897,486.3896,0,0,5.46,1.3,584,,
1555,,{124436},400.431358.047460.048525,400.431358.047460.048525.232563,BULK,2,2,0.040133333,486.0888,0.47,0,2.24,0.5,574,,
1703,,{124466},400.431358.106238.254372.094430,400.431358.106238.254372.094430,BULK,3,10,0.0404,484.2583,0,0,0,2.61,674,,
2441,{8576},,400.431358.415251.583560,400.431358.415251.583560.678591,BULK,3,11,0.0878,484.112,3.22,0,0,4.4,1374,,
2538,,{123391},400.431358.478149.120120,400.431358.478149.120120,BULK,3,7,0.009975,479.8735,0.76,0,6.45,1.52,446,,
2339,{63814},,400.431358.415251.382286.365846,400.431358.415251.382286.365846.347269,BULK,3,16,0.1036,476.1703,0.54,0,2.5,4.75,905,,
3046,{56146},,400.431358.623573.582634,400.431358.623573.582634.499134,BULK,2,4,0.0271,468.6974,0,0,27.56,1.67,562,,
2702,,{57784},400.431358.578967.423068,400.431358.578967.423068,BULK,2,5,0.0761,467.2974,0,0,1.79,2.4,458,,
2535,,{195956},400.431358.478149,400.431358.478149.631008,BULK,3,9,0.0613,464.3828,0,0,2.27,2.43,530,,
2148,{8693},{123506},400.431358.359172,400.431358.359172.628903,BULK,2,5,0.1119,463.7879,0.04,0,23.27,2.7,567,,
1731,"{11830,4523}",,400.431358.172540.036024,400.431358.172540.036024.365849,BULK,3,8,0.1104,463.0706,0.69,0,12.62,4.25,756,,
1924,"{13456,13457}",,400.431358.273988,400.431358.273988.922085,BULK,2,5,0.04536,462.7097,21.92,0,0,3.75,1066,,
1659,{41425},,400.431358.079962.441999.489656.117405,400.431358.079962.441999.489656.117405,BULK,2,4,0.00665,458.6395,0.42,0,37.49,2.18,665,,
2433,{1734},,400.431358.415251.557922.538008,400.431358.415251.557922.538008.099964,BULK,2,5,0.0302,458,3.68,0,10.73,3.5,972,,
2585,{8166},,400.431358.485911.075489,400.431358.485911.075489.475541,BULK,2,4,0.0334,457.8598,0,0,0,1.9,471,,
1736,"{10275,11963,10275,11963}","{123777,123777,123778,123778}",400.431358.181726.040399,400.431358.181726.040399,BULK,3,6,0.005230769,456.6585,1.83,0,58.72,2.25,578,,
1914,,{123727},400.431358.263735,400.431358.263735.117675,BULK,3,6,0.0571,455.5931,0,0,4.32,1.55,574,,
2364,{10241},,400.431358.415251.382286.614093.607012,400.431358.415251.382286.614093.607012,BULK,3,14,0.1084,453.6195,0,0,0,3.4,1214,,
3251,"{73575,73576}",,400.431358.963818,400.431358.963818.589729,BULK,3,5,0.0235,449.6872,0,0,34.76,1.99,623,,
3126,,{3145},400.431358.732614.215576,400.431358.732614.215576.165159,BULK,2,5,0.0421,446.5047,0,0,9.01,2,591,,
3102,{45631},,400.431358.669545,400.431358.669545.291486,BULK,2,4,0.0677,444.9925,15.09,0,2.94,5,445,,
2260,{13428},,400.431358.415251.212542.259463,400.431358.415251.212542.259463,BULK,3,9,0.02275,442.5539,1.16,0,11.27,3.2,616,,
2678,{63157},,400.431358.554646.203609,400.431358.554646.203609,BULK,2,4,0.092,440.8476,0,0,10.35,2.06,514,,
1893,,{57921},400.431358.237852.347471,400.431358.237852.347471.273774,BULK,2,5,0.0674,438.5506,0,0,0,0.7,595,,
2368,{63821},,400.431358.415251.403753,400.431358.415251.403753,BULK,3,7,0.06415,436.2394,0,0,3.77,1.49,595,,
2257,{11976},,400.431358.415251.212542.225277,400.431358.415251.212542.225277.257379,BULK,2,3,0.0496,434.4789,0,0,2.03,2.9,632,,
1814,"{11677,11678}",,400.431358.236625,400.431358.236625.797564,BULK,3,13,0.1345,434.1731,0.12,0,12.02,2.15,692,,
2242,{63829},,400.431358.415251.212542.032685,400.431358.415251.212542.032685,BULK,2,3,0.1067,429.4994,0,0,27.54,1.53,535,,
1627,{10119},,400.431358.079962.441999.443832.262058.111861,400.431358.079962.441999.443832.262058.111861.480023,BULK,2,4,0.0236,429.0708,0,0,24.14,1.6,765,,
2036,{8187},,400.431358.319200.259997.147067,400.431358.319200.259997.147067.395504,BULK,3,8,0.1193,428.9088,0,0,0,5.4,804,,
1587,"{54810,8220}",,400.431358.079962.441999.137002.475850,400.431358.079962.441999.137002.475850,BULK,2,8,0.1811,428.5376,0.27,0,0,7.94,868,,
2630,,"{57786,57801,57787}",400.431358.515992,400.431358.515992.468571,BULK,2,5,0.009933333,428.2077,26.47,0,23.73,1.52,511,,
1874,"{65774,57413}",,400.431358.237852.107314,400.431358.237852.107314.218815,BULK,3,7,0.0465,426.1052,0,0,0,2.36,586,,
1686,{13382},,400.431358.079962.441999.941000,400.431358.079962.441999.941000.444921,BULK,2,11,0.135,426.0181,1.14,0,0.26,4.9,968,,
1674,"{11140,11141}",,400.431358.079962.441999.808301,400.431358.079962.441999.808301,BULK,3,9,0.0904,425.7195,0,0,0,1.15,841,,
1979,"{1767,11544,1767,11544}","{123717,123717,123719,123719}",400.431358.299612,400.431358.299612,BULK,3,5,0.0294,423.8079,0,0,5.82,1.8,556,,
1607,{11171},,400.431358.079962.441999.393536,400.431358.079962.441999.393536,BULK,3,5,0.0505,423.6052,0,0,0,4.5,705,,
2395,{8318},,400.431358.415251.466333.355745,400.431358.415251.466333.355745,BULK,3,10,0.1039,422.9936,4.43,0,18.78,4.4,791,,
3196,{30041},,400.431358.875114,400.431358.875114.137775,BULK,3,6,0.0474,419.6177,29.23,0,26.5,2.13,513,,
2289,{11899},{124492},400.431358.415251.298333,400.431358.415251.298333,BULK,3,7,0.04245,416.0249,0,0,27.54,1.3,548,,
2214,{10215},,400.431358.415251.107412.051747.844077,400.431358.415251.107412.051747.844077,BULK,2,4,0.0155,415.918,0.53,0,26.54,0.9,712,,
2380,{11973},,400.431358.415251.449382.149280,400.431358.415251.449382.149280.169119,BULK,2,4,0.0491,415.5174,0.57,0,16.4,2.1,609,,
2138,,{58247},400.431358.338841.608664,400.431358.338841.608664,BULK,2,6,0.0326,412.004,0,0,4.56,1.47,563,,
1738,"{11969,11969,11969,11969}","{123775,124188,123772,123771}",400.431358.181726.099887,400.431358.181726.099887,BULK,3,4,0.010414286,410.194,41.67,0,11.89,2,586,,
2521,,{123428},400.431358.463313.367868,400.431358.463313.367868.215978,BULK,2,3,0.0565,410.1231,1.08,0,0,0.79,476,,
2468,{11498},{123463},400.431358.423347.317856,400.431358.423347.317856,BULK,2,3,0.0363,408.2004,370.09,0,0,1.8,474,,
1656,"{8143,11185}",,400.431358.079962.441999.484587.483752,400.431358.079962.441999.484587.483752.077664,BULK,2,6,0.0381,404.9675,0,0,36.64,3.1,800,,
2537,"{8705,8705}","{123388,123389}",400.431358.478149.059836,400.431358.478149.059836,BULK,2,4,0.0055,404.8708,0.57,0,10.44,1.4,443,,
2067,,{57883},400.431358.319200.515081.186254,400.431358.319200.515081.186254,BULK,3,5,0.0713,404.3854,0,0,1.47,1.8,605,,
1559,{143},,400.431358.079962.204232,400.431358.079962.204232,BULK,3,12,0.12475,403.4847,0.37,0,0,2,724,,
2660,{31165},,400.431358.549072.726729,400.431358.549072.726729.384031,BULK,3,12,0.1804,401.8228,9.13,0,0,2.43,1263,,
2275,"{11895,11896}","{123567,123567}",400.431358.415251.212542.424007,400.431358.415251.212542.424007.158794,BULK,3,10,0.1173,401.4233,0.82,0,0,4.45,719,,
1730,"{115,11828}",,400.431358.172540,400.431358.172540.173031,BULK,3,7,0.1291,401.0459,0.93,0,12.3,3.95,749,,
1809,,{57940},400.431358.230637,400.431358.230637,BULK,2,4,0.02495,398.8624,0,0,0,1.4,577,,
2643,{31161},{58116},400.431358.529247.118915,400.431358.529247.118915.278588,BULK,2,8,0.0269,398.7196,0.87,0,4.26,2,532,,
3091,,{3062},400.431358.625243,400.431358.625243.219147,BULK,3,6,0.0889,398.3606,0.39,0,0.98,1.4,479,,
3214,{30088},,400.431358.918528.313709.382228.012598,400.431358.918528.313709.382228.012598.287167,BULK,3,10,0.0103,397.384,1.54,0,17.09,2.33,625,,
